#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6304214734e+00    5.8506875047e+01   -1.8654916953e+01    1.1024495479e+01    2.2106083985e+00   -2.0865525351e+01    8.0000000000e+02    4.3081963000e-02    5.7162500000e-01
         1   -7.5377261321e+00    5.7064822133e+01   -1.3566827139e+01    6.0291010072e+00    1.9999633793e+00   -1.5566790519e+01    8.0000000000e+02    4.2757099000e-02    5.7568750000e-01
         2   -7.5677503195e+00    5.7545145598e+01   -1.5892120297e+01    8.3243699774e+00    1.9816021321e+00   -1.7873722429e+01    8.0000000000e+02    4.3037784000e-02    5.7381250000e-01
         3   -7.5929780549e+00    5.7969875605e+01   -1.7265345678e+01    9.6723676229e+00    2.0047228012e+00   -1.9270068479e+01    8.0000000000e+02    4.2692384000e-02    5.7393750000e-01
         4   -7.6169874169e+00    5.8322500796e+01   -1.5194124625e+01    7.5771372085e+00    2.1530045748e+00   -1.7347129200e+01    8.0000000000e+02    4.1949581000e-02    5.7400000000e-01
         5   -7.5501754956e+00    5.7315845320e+01   -1.4129208402e+01    6.5790329062e+00    2.0066680280e+00   -1.6135876430e+01    8.0000000000e+02    4.2328431000e-02    5.7918750000e-01
         6   -7.5719241894e+00    5.7647214167e+01   -1.3976605817e+01    6.4046816278e+00    2.1078309743e+00   -1.6084436792e+01    8.0000000000e+02    4.2144389000e-02    5.7706250000e-01
         7   -7.5505578995e+00    5.7277444925e+01   -1.4849042298e+01    7.2984843984e+00    2.0454746656e+00   -1.6894516963e+01    8.0000000000e+02    4.2205341000e-02    5.7256250000e-01
         8   -7.5056747241e+00    5.6584291112e+01   -1.4481806430e+01    6.9761317058e+00    1.9985434492e+00   -1.6480349879e+01    8.0000000000e+02    4.2360200000e-02    5.7543750000e-01
         9   -7.5256637252e+00    5.6891117079e+01   -1.4361636131e+01    6.8359724055e+00    2.1517939257e+00   -1.6513430056e+01    8.0000000000e+02    4.1952834000e-02    5.7143750000e-01
        10   -7.6262526917e+00    5.8451772274e+01   -1.5541408278e+01    7.9151555859e+00    2.1918508823e+00   -1.7733259160e+01    8.0000000000e+02    4.1966770000e-02    5.6925000000e-01
        11   -7.6936261530e+00    5.9493324983e+01   -1.4369204581e+01    6.6755784284e+00    1.9334432463e+00   -1.6302647828e+01    8.0000000000e+02    4.2296156000e-02    5.8243750000e-01
        12   -7.6654129614e+00    5.9089696438e+01   -1.9732290661e+01    1.2066877700e+01    2.1166236861e+00   -2.1848914348e+01    8.0000000000e+02    4.3348551000e-02    5.7506250000e-01
        13   -7.5412681248e+00    5.7140775983e+01   -1.4688177297e+01    7.1469091726e+00    1.9277947192e+00   -1.6615972017e+01    8.0000000000e+02    4.4250771000e-02    5.7875000000e-01
        14   -7.5066455516e+00    5.6616829363e+01   -1.4935354988e+01    7.4287094365e+00    2.0631954938e+00   -1.6998550482e+01    8.0000000000e+02    4.2393024000e-02    5.7725000000e-01
        15   -7.6485139474e+00    5.8844855021e+01   -1.4118511868e+01    6.4699979206e+00    2.0707882237e+00   -1.6189300092e+01    8.0000000000e+02    4.2249628000e-02    5.7643750000e-01
        16   -7.5843271576e+00    5.7797056366e+01   -1.4851577449e+01    7.2672502915e+00    2.1448133742e+00   -1.6996390823e+01    8.0000000000e+02    4.2142587000e-02    5.7843750000e-01
        17   -7.6649334865e+00    5.9066084451e+01   -1.6475721616e+01    8.8107881290e+00    2.1583822307e+00   -1.8634103846e+01    8.0000000000e+02    4.2338127000e-02    5.7575000000e-01
        18   -7.5841161184e+00    5.7806713520e+01   -1.6886698439e+01    9.3025823203e+00    2.0435312348e+00   -1.8930229674e+01    8.0000000000e+02    4.2083293000e-02    5.7381250000e-01
        19   -7.5654799517e+00    5.7487328855e+01   -1.5481141724e+01    7.9156617725e+00    2.1539308755e+00   -1.7635072600e+01    8.0000000000e+02    4.2170594000e-02    5.7575000000e-01
