#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5414261697e+00    5.7143808441e+01   -1.5470763554e+01    7.9293373848e+00    2.0156666216e+00   -1.7486430176e+01    8.0000000000e+02    4.2587946000e-02    5.8056250000e-01
         1   -7.5882423986e+00    5.7873245592e+01   -1.6620235979e+01    9.0319935806e+00    1.9617141725e+00   -1.8581950152e+01    8.0000000000e+02    4.2122150000e-02    5.7768750000e-01
         2   -7.6698742748e+00    5.9232648417e+01   -1.6987250946e+01    9.3173766712e+00    2.1750292659e+00   -1.9162280212e+01    8.0000000000e+02    4.5558823000e-02    5.7556250000e-01
         3   -7.5219102749e+00    5.6829034507e+01   -1.3512938228e+01    5.9910279534e+00    2.0159220001e+00   -1.5528860228e+01    8.0000000000e+02    4.2599469000e-02    5.7800000000e-01
         4   -7.6196106587e+00    5.8317334792e+01   -1.4479543464e+01    6.8599328050e+00    2.1196120887e+00   -1.6599155552e+01    8.0000000000e+02    4.2468005000e-02    5.8193750000e-01
         5   -7.5784965866e+00    5.7721269333e+01   -1.2789083373e+01    5.2105867867e+00    1.7972332875e+00   -1.4586316661e+01    8.0000000000e+02    4.2835824000e-02    5.8550000000e-01
         6   -7.5904390971e+00    5.7881389217e+01   -1.4582027955e+01    6.9915888581e+00    1.9115733369e+00   -1.6493601292e+01    8.0000000000e+02    4.2485673000e-02    5.8481250000e-01
         7   -7.4556882354e+00    5.5769022350e+01   -1.3333126009e+01    5.8774377732e+00    1.7750833206e+00   -1.5108209329e+01    8.0000000000e+02    4.2333342000e-02    5.8125000000e-01
         8   -7.5670008647e+00    5.7471204835e+01   -1.3240468807e+01    5.6734679423e+00    1.9962598103e+00   -1.5236728617e+01    8.0000000000e+02    4.2093613000e-02    5.7662500000e-01
         9   -7.5558312317e+00    5.7335825385e+01   -1.4735237762e+01    7.1794065307e+00    1.9337216395e+00   -1.6668959402e+01    8.0000000000e+02    4.6666051000e-02    5.8268750000e-01
        10   -7.5547489107e+00    5.7375846850e+01   -1.5271222701e+01    7.7164737900e+00    2.3032587951e+00   -1.7574481496e+01    8.0000000000e+02    4.4496075000e-02    5.6587500000e-01
        11   -7.6300542445e+00    5.8544016125e+01   -1.4944917329e+01    7.3148630848e+00    2.0854361361e+00   -1.7030353465e+01    8.0000000000e+02    4.2137377000e-02    5.7818750000e-01
        12   -7.5056579838e+00    5.6563583777e+01   -1.3316022231e+01    5.8103642469e+00    2.1101893493e+00   -1.5426211580e+01    8.0000000000e+02    4.1804667000e-02    5.7187500000e-01
        13   -7.5960817117e+00    5.8026866760e+01   -1.4888629081e+01    7.2925473698e+00    2.0878693645e+00   -1.6976498446e+01    8.0000000000e+02    4.1965960000e-02    5.7250000000e-01
        14   -7.5152453451e+00    5.6699555719e+01   -1.4913850092e+01    7.3986047473e+00    2.1018936629e+00   -1.7015743755e+01    8.0000000000e+02    4.2106766000e-02    5.7962500000e-01
        15   -7.5226831049e+00    5.6845805501e+01   -1.7646251284e+01    1.0123568179e+01    2.2540670327e+00   -1.9900318317e+01    8.0000000000e+02    4.1904285000e-02    5.7131250000e-01
        16   -7.5824957486e+00    5.7726838643e+01   -1.6747647149e+01    9.1651514005e+00    2.1518560951e+00   -1.8899503244e+01    8.0000000000e+02    4.1825745000e-02    5.6950000000e-01
        17   -7.5920176775e+00    5.7932416711e+01   -1.5695985037e+01    8.1039673591e+00    2.0241363059e+00   -1.7720121343e+01    8.0000000000e+02    4.2138358000e-02    5.8025000000e-01
        18   -7.6805586235e+00    5.9309944272e+01   -1.5644657936e+01    7.9640993123e+00    2.0784752578e+00   -1.7723133194e+01    8.0000000000e+02    4.1962763000e-02    5.7618750000e-01
        19   -7.4878281300e+00    5.6281645482e+01   -1.3762640905e+01    6.2748127747e+00    2.0187510680e+00   -1.5781391973e+01    8.0000000000e+02    4.1933741000e-02    5.7031250000e-01
