#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6174552903e+00    5.8586047857e+01   -1.5560713578e+01    7.9432582880e+00    2.0729628166e+00   -1.7633676395e+01    5.0000000000e+01    4.4946819999e-03    5.6900000000e-01
         1   -7.5378029619e+00    5.7221251814e+01   -1.9850973960e+01    1.2313170998e+01    2.1112361940e+00   -2.1962210154e+01    5.0000000000e+01    4.5317630002e-03    5.7600000000e-01
         2   -7.6697439280e+00    5.9034095366e+01   -1.5620803393e+01    7.9510594649e+00    1.9273434631e+00   -1.7548146856e+01    5.0000000000e+01    4.5590119998e-03    5.9150000000e-01
         3   -7.6147824453e+00    5.8187621173e+01   -1.9592341334e+01    1.1977558888e+01    2.5197766977e+00   -2.2112118031e+01    5.0000000000e+01    4.4851409998e-03    5.6900000000e-01
         4   -7.6722688823e+00    5.9120942405e+01   -1.8529165522e+01    1.0856896639e+01    1.8875544248e+00   -2.0416719946e+01    5.0000000000e+01    4.5152170001e-03    5.9100000000e-01
         5   -7.5248136352e+00    5.6743232011e+01   -1.2102408306e+01    4.5775946704e+00    1.5922647211e+00   -1.3694673027e+01    5.0000000000e+01    4.5524490001e-03    5.8950000000e-01
         6   -7.4865306129e+00    5.6258514525e+01   -2.5957660030e+01    1.8471129417e+01    2.4558886153e+00   -2.8413548646e+01    5.0000000000e+01    4.4337179997e-03    5.5300000000e-01
         7   -7.7076238789e+00    5.9891070435e+01   -1.3424630573e+01    5.7170066937e+00    1.7970990409e+00   -1.5221729614e+01    5.0000000000e+01    4.5024560000e-03    5.7550000000e-01
         8   -7.5537035466e+00    5.7284789841e+01   -1.4293181561e+01    6.7394780141e+00    1.9083270659e+00   -1.6201508627e+01    5.0000000000e+01    4.5157529999e-03    5.6600000000e-01
         9   -7.5092173188e+00    5.6493831796e+01   -1.1971680566e+01    4.4624632467e+00    1.8759527234e+00   -1.3847633289e+01    5.0000000000e+01    4.4465470000e-03    5.6650000000e-01
        10   -7.5019457968e+00    5.6552609490e+01   -1.3083515349e+01    5.5815695525e+00    1.8397880898e+00   -1.4923303439e+01    5.0000000000e+01    4.5079590000e-03    5.6700000000e-01
        11   -7.3838965140e+00    5.4765560216e+01   -1.2686780892e+01    5.3028843780e+00    2.0326466210e+00   -1.4719427513e+01    5.0000000000e+01    4.5201220000e-03    5.8550000000e-01
        12   -7.3125248247e+00    5.3721458389e+01   -1.6365565370e+01    9.0530405452e+00    1.9584868141e+00   -1.8324052184e+01    5.0000000000e+01    4.4999460001e-03    5.7150000000e-01
        13   -7.7009733136e+00    5.9709008523e+01   -1.1581063948e+01    3.8800906341e+00    1.9388153093e+00   -1.3519879257e+01    5.0000000000e+01    4.5886710000e-03    5.9900000000e-01
        14   -7.5199862001e+00    5.6657392414e+01   -1.0125246033e+01    2.6052598324e+00    1.5831111620e+00   -1.1708357195e+01    5.0000000000e+01    4.5454749998e-03    5.8750000000e-01
        15   -7.5716235110e+00    5.7696154183e+01   -1.6225379518e+01    8.6537560069e+00    1.6460325031e+00   -1.7871412021e+01    5.0000000000e+01    4.5372459999e-03    5.8100000000e-01
        16   -7.5542073169e+00    5.7255526897e+01   -1.2920577070e+01    5.3663697528e+00    1.7489048414e+00   -1.4669481911e+01    5.0000000000e+01    4.5628100002e-03    5.8600000000e-01
        17   -7.6030286847e+00    5.8013579215e+01   -1.1514749117e+01    3.9117204328e+00    1.9984894497e+00   -1.3513238567e+01    5.0000000000e+01    4.5840030002e-03    5.9800000000e-01
        18   -7.5280461843e+00    5.6928683609e+01   -1.3860043200e+01    6.3319970153e+00    1.8939482807e+00   -1.5753991480e+01    5.0000000000e+01    4.4670679999e-03    5.5800000000e-01
        19   -7.3975126954e+00    5.4864696594e+01   -1.5048446271e+01    7.6509335754e+00    1.5609707339e+00   -1.6609417005e+01    5.0000000000e+01    4.5552239999e-03    5.8350000000e-01
