#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4654489581e+00    5.5985434595e+01   -1.4281984892e+01    6.8165359340e+00    2.1860637677e+00   -1.6468048660e+01    8.0000000000e+02    4.2356101000e-02    5.7175000000e-01
         1   -7.5434607651e+00    5.7206528349e+01   -1.5664531040e+01    8.1210702748e+00    2.2410954964e+00   -1.7905626536e+01    8.0000000000e+02    4.2165816000e-02    5.7018750000e-01
         2   -7.5831378428e+00    5.7828327036e+01   -1.4764997680e+01    7.1818598375e+00    1.9741350996e+00   -1.6739132780e+01    8.0000000000e+02    4.7308673000e-02    5.7475000000e-01
         3   -7.6304361839e+00    5.8517817551e+01   -1.5092814456e+01    7.4623782722e+00    2.0358999462e+00   -1.7128714402e+01    8.0000000000e+02    4.3491414000e-02    5.7868750000e-01
         4   -7.5530482561e+00    5.7339192975e+01   -1.7253071142e+01    9.7000228859e+00    2.2168878473e+00   -1.9469958989e+01    8.0000000000e+02    4.3292209000e-02    5.7131250000e-01
         5   -7.5713369885e+00    5.7655763082e+01   -1.4300099782e+01    6.7287627938e+00    2.0926684785e+00   -1.6392768261e+01    8.0000000000e+02    4.4264398000e-02    5.7306250000e-01
         6   -7.5438957036e+00    5.7188919465e+01   -1.3480648064e+01    5.9367523609e+00    1.8563255662e+00   -1.5336973631e+01    8.0000000000e+02    4.4288527000e-02    5.7487500000e-01
         7   -7.5558457976e+00    5.7361764319e+01   -1.3288909023e+01    5.7330632254e+00    2.1193278145e+00   -1.5408236838e+01    8.0000000000e+02    4.2892039000e-02    5.7893750000e-01
         8   -7.6508610841e+00    5.8843321860e+01   -1.5262260199e+01    7.6113991150e+00    2.1507076606e+00   -1.7412967860e+01    8.0000000000e+02    4.2283673000e-02    5.7131250000e-01
         9   -7.6060682799e+00    5.8137787788e+01   -1.5437149641e+01    7.8310813607e+00    2.1037696821e+00   -1.7540919323e+01    8.0000000000e+02    4.2057870000e-02    5.7181250000e-01
        10   -7.5119894985e+00    5.6662747759e+01   -1.3823202963e+01    6.3112134645e+00    2.0042630948e+00   -1.5827466058e+01    8.0000000000e+02    4.2423986000e-02    5.8000000000e-01
        11   -7.5719071884e+00    5.7575686377e+01   -1.5133946539e+01    7.5620393503e+00    1.9411651736e+00   -1.7075111712e+01    8.0000000000e+02    4.2245739000e-02    5.7750000000e-01
        12   -7.6330274531e+00    5.8647910564e+01   -2.2150730390e+01    1.4517702937e+01    1.9888134127e+00   -2.4139543803e+01    8.0000000000e+02    4.2073331000e-02    5.7218750000e-01
        13   -7.6157020561e+00    5.8300949847e+01   -1.3782509951e+01    6.1668078947e+00    2.0822170904e+00   -1.5864727041e+01    8.0000000000e+02    4.2542860000e-02    5.8187500000e-01
        14   -7.6160937885e+00    5.8307811775e+01   -1.4814572134e+01    7.1984783453e+00    2.1563069382e+00   -1.6970879072e+01    8.0000000000e+02    4.2203880000e-02    5.7543750000e-01
        15   -7.5921798597e+00    5.7900134479e+01   -1.4309230327e+01    6.7170504670e+00    1.9250302785e+00   -1.6234260605e+01    8.0000000000e+02    4.2832465000e-02    5.7906250000e-01
        16   -7.5885428304e+00    5.7865736195e+01   -1.6428430918e+01    8.8398880879e+00    2.0100600630e+00   -1.8438490981e+01    8.0000000000e+02    4.2471910000e-02    5.7275000000e-01
        17   -7.5321965997e+00    5.7024501962e+01   -1.5413185673e+01    7.8809890728e+00    2.2565944979e+00   -1.7669780170e+01    8.0000000000e+02    4.2306622000e-02    5.7425000000e-01
        18   -7.6285409560e+00    5.8522959696e+01   -1.6699766350e+01    9.0712253936e+00    2.3423050577e+00   -1.9042071407e+01    8.0000000000e+02    4.2035243000e-02    5.7343750000e-01
        19   -7.4900319366e+00    5.6353434537e+01   -1.4347293052e+01    6.8572611156e+00    2.0030562907e+00   -1.6350349343e+01    8.0000000000e+02    4.4815277000e-02    5.8081250000e-01
