                     0              0.751717                  -0.5
                   0.1              0.706066             -0.415048
                   0.2              0.668303             -0.342238
                   0.3              0.637213             -0.281571
                   0.4              0.611584             -0.233047
                   0.5              0.590199             -0.196665
                   0.6              0.571846             -0.172425
                   0.7              0.555309             -0.160328
                   0.8              0.539375             -0.160374
                   0.9               0.52283             -0.172563
                     1              0.504646             -0.190682
                   1.1               0.48479             -0.205973
                   1.2              0.463548             -0.218375
                   1.3              0.441211             -0.227886
                   1.4              0.418067             -0.234508
                   1.5              0.394406              -0.23824
                   1.6              0.370515             -0.239082
                   1.7              0.346686             -0.237034
                   1.8              0.323205             -0.232096
                   1.9              0.300331             -0.225429
                     2                0.2781             -0.219281
                   2.1              0.256456              -0.21371
                   2.2              0.235339             -0.208716
                   2.3              0.214693               -0.2043
                   2.4               0.19446              -0.20046
                   2.5              0.174582             -0.197197
                   2.6              0.155001             -0.194511
                   2.7              0.135661             -0.192402
                   2.8              0.116508             -0.190601
                   2.9             0.0975547             -0.188397
                     3             0.0788435             -0.185754
                   3.1             0.0604187             -0.182669
                   3.2             0.0423243             -0.179145
                   3.3             0.0246044              -0.17518
                   3.4            0.00730291             -0.170775
                   3.5           -0.00953605              -0.16593
                   3.6            -0.0258685             -0.160645
                   3.7            -0.0416521             -0.155003
                   3.8            -0.0568679             -0.149308
                   3.9            -0.0715128             -0.143587
                     4            -0.0855845             -0.137841
                   4.1            -0.0990802             -0.132069
                   4.2             -0.111998             -0.126272
                   4.3             -0.124334             -0.120449
                   4.4             -0.136086               -0.1146
                   4.5             -0.147253             -0.108726
                   4.6             -0.157831             -0.102831
                   4.7             -0.167819            -0.0969392
                   4.8             -0.177219            -0.0910547
                   4.9              -0.18603            -0.0851772
                     5             -0.194255            -0.0793068
                   5.1             -0.201892            -0.0734434
                   5.2             -0.208944             -0.067587
                   5.3              -0.21541            -0.0617376
                   5.4             -0.221291            -0.0558952
                   5.5             -0.226589            -0.0500569
                   5.6             -0.231302            -0.0442009
                   5.7             -0.235428            -0.0383229
                   5.8             -0.238966             -0.032423
                   5.9             -0.241912            -0.0265011
                     6             -0.244265            -0.0205572
                   6.1             -0.246023            -0.0145914
                   6.2             -0.247183           -0.00860368
                   6.3             -0.247743           -0.00259395
                   6.4             -0.247701            0.00341591
                   6.5             -0.247069             0.0091843
                   6.6             -0.245875             0.0146443
                   6.7              -0.24415              0.019796
                   6.8             -0.241926             0.0246394
                   6.9             -0.239232             0.0291744
                     7             -0.236101             0.0334011
                   7.1             -0.232562             0.0373194
                   7.2             -0.228647             0.0409294
                   7.3             -0.224386             0.0442909
                   7.4             -0.219756             0.0485281
                   7.5             -0.214637             0.0540668
                   7.6               -0.2089             0.0609069
                   7.7             -0.202413             0.0690485
                   7.8             -0.195046             0.0784915
                   7.9             -0.186671              0.089236
                     8             -0.177156              0.101282
                   8.1             -0.166371              0.114629
                   8.2             -0.154187               0.12919
                   8.3             -0.140618              0.141515
                   8.4             -0.126018              0.149823
                   8.5             -0.110788              0.154115
                   8.6            -0.0953289              0.154391
                   8.7            -0.0800433              0.150651
                   8.8            -0.0653326              0.142894
                   8.9            -0.0515984              0.131121
                     9            -0.0392423              0.115332
                   9.1            -0.0286658             0.0955528
                   9.2            -0.0201329             0.0754985
                   9.3            -0.0134875             0.0578035
                   9.4           -0.00849358             0.0424679
                   9.5           -0.00491527             0.0294916
                   9.6           -0.00251662             0.0188746
                   9.7            -0.0010617              0.010617
                   9.8          -0.000314577            0.00471865
                   9.9          -3.93221e-05            0.00117966
