#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.1954944359e-01    2.9638184216e-01   -1.0487111317e+00    5.2916168808e-01    3.3877870086e-01   -1.3874898325e+00    3.2040000000e+03    6.6848429178e-03    6.5461142322e-01
         1   -5.1104379204e-01    2.9973409896e-01   -1.0447792027e+00    5.3373541068e-01    3.3212775174e-01   -1.3769069545e+00    3.2040000000e+03    5.9019077495e-03    6.4918851436e-01
         2   -5.1482153256e-01    2.9706083076e-01   -1.0619117909e+00    5.4709025833e-01    3.2361739210e-01   -1.3855291830e+00    3.2040000000e+03    5.8261584157e-03    6.5355805243e-01
         3   -5.2057596021e-01    2.9893844182e-01   -1.0622919029e+00    5.4171594266e-01    3.3859341939e-01   -1.4008853223e+00    3.2040000000e+03    6.0285534170e-03    6.4989076155e-01
         4   -5.2390329333e-01    3.4891538703e-01   -1.0530829760e+00    5.2917968266e-01    3.2876399057e-01   -1.3818469666e+00    3.2040000000e+03    5.6830480850e-03    6.5129525593e-01
         5   -5.2174352448e-01    3.2426896527e-01   -1.0204423277e+00    4.9869880320e-01    3.4751287170e-01   -1.3679551994e+00    3.2040000000e+03    5.9043602517e-03    6.5371410737e-01
         6   -5.3322063934e-01    5.4231764286e-01   -1.0903998781e+00    5.5717923872e-01    3.4299958495e-01   -1.4333994630e+00    3.2040000000e+03    5.8761193335e-03    6.4953963795e-01
         7   -5.1443898028e-01    3.1397393038e-01   -1.0813668643e+00    5.6692788398e-01    3.2930040985e-01   -1.4106672741e+00    3.2040000000e+03    5.6816897504e-03    6.5281679151e-01
         8   -5.3213032560e-01    3.8620587405e-01   -1.0681156391e+00    5.3598531350e-01    3.3241164636e-01   -1.4005272855e+00    3.2040000000e+03    5.4434015838e-03    6.5449438202e-01
         9   -5.1257582978e-01    3.4724702345e-01   -1.1374643955e+00    6.2488856569e-01    3.3299296957e-01   -1.4704573650e+00    3.2040000000e+03    5.6967158331e-03    6.5160736579e-01
        10   -5.2338680942e-01    3.2834392366e-01   -1.0429672867e+00    5.1958047725e-01    3.2896196654e-01   -1.3719292532e+00    3.2040000000e+03    5.7080308331e-03    6.5695224719e-01
        11   -5.1370664885e-01    2.9636939553e-01   -1.0365651841e+00    5.2285853528e-01    3.4188137092e-01   -1.3784465550e+00    3.2040000000e+03    5.5739865820e-03    6.5234862672e-01
        12   -5.2148586048e-01    3.0589271915e-01   -1.0903970163e+00    5.6891115581e-01    3.3279686192e-01   -1.4231938782e+00    3.2040000000e+03    5.5370136670e-03    6.4723782772e-01
        13   -5.2143648457e-01    3.2807978996e-01   -1.0675995324e+00    5.4616304788e-01    3.4757085998e-01   -1.4151703924e+00    3.2040000000e+03    5.4608346672e-03    6.5106117353e-01
        14   -5.3022941261e-01    3.6928439373e-01   -1.0673941936e+00    5.3716478102e-01    3.1721497285e-01   -1.3846091665e+00    3.2040000000e+03    5.7523119158e-03    6.5882490637e-01
        15   -5.2032272437e-01    2.9809134161e-01   -1.0366656329e+00    5.1634290852e-01    3.2587356111e-01   -1.3625391940e+00    3.2040000000e+03    5.6367189997e-03    6.5433832709e-01
        16   -5.2092984235e-01    3.0127081620e-01   -1.1030078899e+00    5.8207804755e-01    3.3921024480e-01   -1.4422181347e+00    3.2040000000e+03    5.6983536664e-03    6.5355805243e-01
        17   -5.1486136326e-01    2.9244895071e-01   -1.0596463861e+00    5.4478502287e-01    3.4268881356e-01   -1.4023351997e+00    3.2040000000e+03    5.5692874169e-03    6.5664013733e-01
        18   -5.1848885583e-01    2.9571169984e-01   -1.0171906858e+00    4.9870182994e-01    3.1621755363e-01   -1.3334082394e+00    3.2040000000e+03    5.4672916667e-03    6.5753745318e-01
        19   -5.1338312605e-01    2.9100995003e-01   -1.0375225684e+00    5.2413944234e-01    3.2801318786e-01   -1.3655357562e+00    3.2040000000e+03    5.7840105007e-03    6.5738139825e-01
