#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.3353729656e-01    1.4617101268e+00   -1.0566540975e+00    5.2311680098e-01    3.3112461111e-01   -1.3877787086e+00    3.2040000000e+03    6.8122610016e-03    6.5242665418e-01
         1   -5.2612719365e-01    3.0718779897e-01   -1.0564490207e+00    5.3032182705e-01    3.2231533845e-01   -1.3787643592e+00    3.2040000000e+03    5.3222578335e-03    6.4946161049e-01
         2   -5.1942565284e-01    3.1717046317e-01   -1.0553446216e+00    5.3591896880e-01    3.5016685480e-01   -1.4055114764e+00    3.2040000000e+03    5.9418435006e-03    6.4844725343e-01
         3   -5.2894916199e-01    3.7330959570e-01   -1.0589036620e+00    5.2995450000e-01    3.3189308477e-01   -1.3907967468e+00    3.2040000000e+03    5.6894650012e-03    6.5078807740e-01
         4   -5.5930645538e-01    9.7390256165e-01   -1.1259478462e+00    5.6664139079e-01    3.4631168889e-01   -1.4722595351e+00    3.2040000000e+03    5.8616928339e-03    6.4754993758e-01
         5   -5.1628725284e-01    3.1205640625e-01   -1.0421776834e+00    5.2589043058e-01    3.1651937033e-01   -1.3586970538e+00    3.2040000000e+03    5.5514116660e-03    6.5601591760e-01
         6   -5.1579040732e-01    2.9425177201e-01   -1.0074495367e+00    4.9165912937e-01    3.2327726260e-01   -1.3307267993e+00    3.2040000000e+03    5.4729115842e-03    6.5570380774e-01
         7   -5.1576370800e-01    2.9738904272e-01   -1.0562658085e+00    5.4050210046e-01    3.3258136873e-01   -1.3888471772e+00    3.2040000000e+03    5.7235514178e-03    6.4735486891e-01
         8   -5.2413270851e-01    4.6399605190e-01   -1.0390692848e+00    5.1493657624e-01    3.3406906497e-01   -1.3731383497e+00    3.2040000000e+03    5.6610300010e-03    6.5090511860e-01
         9   -5.1483150725e-01    2.9064799094e-01   -9.9932303348e-01    4.8449152623e-01    3.2596686778e-01   -1.3252899013e+00    3.2040000000e+03    5.4477744161e-03    6.5332397004e-01
        10   -5.2756966956e-01    2.9937639095e-01   -1.0444539152e+00    5.1688424562e-01    3.4142308672e-01   -1.3858770019e+00    3.2040000000e+03    5.5453790828e-03    6.5348002497e-01
        11   -5.2267835911e-01    2.9644268020e-01   -1.0260270092e+00    5.0334865012e-01    3.3835652796e-01   -1.3643835372e+00    3.2040000000e+03    5.5752826653e-03    6.5125624220e-01
        12   -5.1142274492e-01    2.9160103049e-01   -1.0455254738e+00    5.3410272885e-01    3.3260390761e-01   -1.3781293814e+00    3.2040000000e+03    6.0938824997e-03    6.5543071161e-01
        13   -5.1778169455e-01    2.9959017783e-01   -1.0165527623e+00    4.9877106779e-01    3.4594549543e-01   -1.3624982578e+00    3.2040000000e+03    5.8286327506e-03    6.5500156055e-01
        14   -5.2736869285e-01    3.5929300944e-01   -1.0909659627e+00    5.6359726981e-01    3.3603691859e-01   -1.4270028812e+00    3.2040000000e+03    5.5818719181e-03    6.4602840200e-01
        15   -5.2272563720e-01    3.1470753200e-01   -1.0879154760e+00    5.6518983880e-01    3.4514373991e-01   -1.4330592159e+00    3.2040000000e+03    5.4476784159e-03    6.4286828964e-01
        16   -5.2556840919e-01    3.3407368516e-01   -1.0743835754e+00    5.4881516618e-01    3.2771725735e-01   -1.4021008327e+00    3.2040000000e+03    5.6830539997e-03    6.5254369538e-01
        17   -5.2169727970e-01    3.1485144575e-01   -1.0626995326e+00    5.4100225291e-01    3.3558212687e-01   -1.3982816595e+00    3.2040000000e+03    5.8092504163e-03    6.5047596754e-01
        18   -5.2098870512e-01    3.1434834455e-01   -1.0267619986e+00    5.0577329345e-01    3.4235864651e-01   -1.3691206451e+00    3.2040000000e+03    5.6398203342e-03    6.5172440699e-01
        19   -5.2176022669e-01    3.0300776164e-01   -1.0653995779e+00    5.4363935116e-01    3.3134436819e-01   -1.3967439460e+00    3.2040000000e+03    5.5622574176e-03    6.5094413233e-01
