#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.7606066634e-01    4.0113161442e-01   -1.0426504962e+00    5.6658982987e-01    4.5422007761e-01   -1.4968705738e+00    8.0400000000e+02    1.3907339168e-03    6.4381218905e-01
         1   -4.6666868169e-01    3.2862679885e-01   -1.0474192000e+00    5.8075051833e-01    4.1715914927e-01   -1.4645783493e+00    8.0400000000e+02    1.3891218326e-03    6.6013681592e-01
         2   -4.9475901174e-01    2.9382223173e-01   -9.1112640771e-01    4.1636739597e-01    3.3705259411e-01   -1.2481790018e+00    8.0400000000e+02    1.4279074167e-03    6.6402363184e-01
         3   -4.7088670278e-01    3.1774858353e-01   -9.8165438414e-01    5.1076768136e-01    4.6802791498e-01   -1.4496822991e+00    8.0400000000e+02    1.4721764182e-03    6.5049751244e-01
         4   -4.8281193344e-01    3.0467802436e-01   -9.1348151815e-01    4.3066958471e-01    3.6983400775e-01   -1.2833155259e+00    8.0400000000e+02    1.4725604166e-03    6.6837686567e-01
         5   -4.9480407402e-01    3.3264716058e-01   -9.8453539260e-01    4.8973131857e-01    3.7102495062e-01   -1.3555603432e+00    8.0400000000e+02    1.4388443312e-03    6.5982587065e-01
         6   -5.0733194884e-01    3.3742971877e-01   -1.0111506281e+00    5.0381867929e-01    3.6425589017e-01   -1.3754065183e+00    8.0400000000e+02    1.4468429993e-03    6.6868781095e-01
         7   -5.1415069333e-01    3.3416994101e-01   -9.7788855612e-01    4.6373786279e-01    3.5290390652e-01   -1.3307924626e+00    8.0400000000e+02    1.4318565839e-03    6.5982587065e-01
         8   -4.5890644439e-01    3.2239283467e-01   -8.8098906354e-01    4.2208261914e-01    4.0473545453e-01   -1.2857245181e+00    8.0400000000e+02    1.5038582490e-03    6.6573383085e-01
         9   -5.2204861524e-01    4.9229934461e-01   -1.1323022650e+00    6.1025364980e-01    3.8050780430e-01   -1.5128100693e+00    8.0400000000e+02    1.5473813322e-03    6.4443407960e-01
        10   -4.9929006561e-01    3.2193268988e-01   -9.3711913635e-01    4.3782907074e-01    3.6598771137e-01   -1.3031068477e+00    8.0400000000e+02    1.4304829165e-03    6.5982587065e-01
        11   -4.6896727920e-01    3.1657309205e-01   -9.0080168279e-01    4.3183440358e-01    3.7357482281e-01   -1.2743765056e+00    8.0400000000e+02    1.3790004171e-03    6.6200248756e-01
        12   -5.0719301912e-01    3.2314190443e-01   -9.8958558707e-01    4.8239256795e-01    3.8495105804e-01   -1.3745366451e+00    8.0400000000e+02    1.5080610823e-03    6.5251865672e-01
        13   -4.6259932875e-01    4.0484843580e-01   -1.0362026921e+00    5.7360336338e-01    4.4566211976e-01   -1.4818648119e+00    8.0400000000e+02    1.4802880002e-03    6.5547263682e-01
        14   -4.7066241270e-01    3.3687587219e-01   -1.0639123789e+00    5.9324996624e-01    4.3137610446e-01   -1.4952884834e+00    8.0400000000e+02    1.4734810017e-03    6.4629975124e-01
        15   -4.7193482060e-01    3.1069071190e-01   -9.1545369965e-01    4.4351887905e-01    3.9297732838e-01   -1.3084310280e+00    8.0400000000e+02    1.4776804989e-03    6.6791044776e-01
        16   -4.6830920321e-01    3.1262882008e-01   -1.0234073530e+00    5.5509814980e-01    4.1625519445e-01   -1.4396625475e+00    8.0400000000e+02    1.4983213320e-03    6.5049751244e-01
        17   -4.8734419861e-01    3.2576431223e-01   -1.0280565443e+00    5.4071234565e-01    4.3087476423e-01   -1.4589313085e+00    8.0400000000e+02    1.3760945003e-03    6.4132462687e-01
        18   -5.0279798196e-01    3.3548767296e-01   -9.7054379140e-01    4.6774580944e-01    3.8974840338e-01   -1.3602921948e+00    8.0400000000e+02    1.4020121677e-03    6.6231343284e-01
        19   -4.7578410436e-01    3.0772971817e-01   -9.4993352407e-01    4.7414941971e-01    3.9220177698e-01   -1.3421353011e+00    8.0400000000e+02    1.3768844983e-03    6.5438432836e-01
