#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.1738452540e-01    2.9864528705e-01   -1.0210517341e+00    5.0366720867e-01    3.4679945373e-01   -1.3678511878e+00    3.2040000000e+03    7.4404065823e-03    6.4715980025e-01
         1   -5.2512517710e-01    3.4777074473e-01   -1.0587306300e+00    5.3360545286e-01    3.4315089007e-01   -1.4018815200e+00    3.2040000000e+03    5.8492813338e-03    6.4739388265e-01
         2   -5.2124066501e-01    3.0914803628e-01   -1.0590780986e+00    5.3783743362e-01    3.4368803492e-01   -1.4027661336e+00    3.2040000000e+03    5.6418986660e-03    6.5086610487e-01
         3   -5.2215359621e-01    3.1420353480e-01   -1.0372276204e+00    5.1507402416e-01    3.3683911545e-01   -1.3740667358e+00    3.2040000000e+03    5.6022827509e-03    6.5195848939e-01
         4   -5.1733953771e-01    3.0708290239e-01   -1.0354868345e+00    5.1814729676e-01    3.2249807232e-01   -1.3579849068e+00    3.2040000000e+03    5.9824609161e-03    6.5129525593e-01
         5   -5.1789654993e-01    3.0128876304e-01   -1.0564490962e+00    5.3855254622e-01    3.3619836466e-01   -1.3926474608e+00    3.2040000000e+03    5.7361879990e-03    6.5117821473e-01
         6   -5.2165136525e-01    3.4503617150e-01   -1.0273046433e+00    5.0565327809e-01    3.3709911831e-01   -1.3644037616e+00    3.2040000000e+03    5.4174542511e-03    6.4813514357e-01
         7   -5.2514815957e-01    3.0102127817e-01   -1.0649458987e+00    5.3979773911e-01    3.3250027407e-01   -1.3974461727e+00    3.2040000000e+03    5.3089629995e-03    6.5320692884e-01
         8   -5.1939389376e-01    3.0070905406e-01   -1.0347827125e+00    5.1538881869e-01    3.2969931856e-01   -1.3644820310e+00    3.2040000000e+03    5.4809048330e-03    6.5227059925e-01
         9   -5.3149234951e-01    3.8366530290e-01   -1.0720553384e+00    5.4056298885e-01    3.3821376599e-01   -1.4102691043e+00    3.2040000000e+03    5.9208923346e-03    6.5511860175e-01
        10   -5.2204796322e-01    3.0015269222e-01   -1.0485840598e+00    5.2653609654e-01    3.2818470210e-01   -1.3767687619e+00    3.2040000000e+03    5.8739146674e-03    6.5363607990e-01
        11   -5.5223235964e-01    7.7761888741e-01   -1.0686950142e+00    5.1646265454e-01    3.2216933023e-01   -1.3908643444e+00    3.2040000000e+03    5.5093412490e-03    6.5515761548e-01
        12   -5.1901875683e-01    3.3846601196e-01   -1.0381667585e+00    5.1914800170e-01    3.2984572222e-01   -1.3680124807e+00    3.2040000000e+03    5.3703923337e-03    6.5476747815e-01
        13   -5.1263279048e-01    3.0175584414e-01   -1.0810978343e+00    5.6846504380e-01    3.4553057879e-01   -1.4266284131e+00    3.2040000000e+03    5.6383573343e-03    6.4684769039e-01
        14   -5.2604762830e-01    3.1545415822e-01   -1.0385433303e+00    5.1249570198e-01    3.3206052307e-01   -1.3706038534e+00    3.2040000000e+03    5.8957925818e-03    6.4895443196e-01
        15   -5.0692892513e-01    2.9263549207e-01   -1.0329156115e+00    5.2598668642e-01    3.2833988177e-01   -1.3612554933e+00    3.2040000000e+03    5.8612454183e-03    6.5063202247e-01
        16   -5.2417972393e-01    3.0687582631e-01   -1.0342402870e+00    5.1006056307e-01    3.3707058879e-01   -1.3713108758e+00    3.2040000000e+03    5.4572890846e-03    6.5188046192e-01
        17   -5.3012347881e-01    3.8093281536e-01   -1.0731366760e+00    5.4301319722e-01    3.3850201405e-01   -1.4116386901e+00    3.2040000000e+03    5.3597649991e-03    6.4840823970e-01
        18   -5.1734127894e-01    3.0807259208e-01   -1.0551619157e+00    5.3782063676e-01    3.4701713696e-01   -1.4021790527e+00    3.2040000000e+03    5.7343442513e-03    6.5305087391e-01
        19   -5.2063396856e-01    3.8088337950e-01   -1.0692810253e+00    5.4864705677e-01    3.4601666667e-01   -1.4152976920e+00    3.2040000000e+03    6.1229155823e-03    6.4961766542e-01
