#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.3553633911e-01    4.7572624085e-01   -1.0120113421e+00    4.7647500297e-01    3.0783232902e-01   -1.3198436711e+00    3.2040000000e+03    6.9838279996e-03    6.5855181024e-01
         1   -5.1745890974e-01    3.0681156228e-01   -1.0502250542e+00    5.3276614448e-01    3.2910278723e-01   -1.3793278414e+00    3.2040000000e+03    5.7485487487e-03    6.5784956305e-01
         2   -5.1717113586e-01    2.8963711350e-01   -1.0087021078e+00    4.9153097193e-01    3.1734725491e-01   -1.3260493627e+00    3.2040000000e+03    5.6404627497e-03    6.6007334582e-01
         3   -5.2138711418e-01    3.0180689777e-01   -1.0734139480e+00    5.5202683382e-01    3.5596755892e-01   -1.4293815069e+00    3.2040000000e+03    5.7449289167e-03    6.4661360799e-01
         4   -5.2079279802e-01    2.9490645611e-01   -1.0221481200e+00    5.0135532195e-01    3.2311417879e-01   -1.3452622988e+00    3.2040000000e+03    5.6712105828e-03    6.5851279650e-01
         5   -5.2292960576e-01    3.0336539486e-01   -1.0286925945e+00    5.0576298871e-01    3.3363774444e-01   -1.3623303389e+00    3.2040000000e+03    6.2467592500e-03    6.5164637953e-01
         6   -5.2240887262e-01    2.9574511403e-01   -1.0219064136e+00    4.9949754100e-01    3.2384290495e-01   -1.3457493186e+00    3.2040000000e+03    5.9109943340e-03    6.5422128589e-01
         7   -5.3470543164e-01    5.2626831571e-01   -1.0914866771e+00    5.5678124550e-01    3.3308761899e-01   -1.4245742961e+00    3.2040000000e+03    5.5770925846e-03    6.5137328340e-01
         8   -5.1758263561e-01    2.9875107013e-01   -1.0619859775e+00    5.4440334185e-01    3.3609745904e-01   -1.3980834365e+00    3.2040000000e+03    5.4662767501e-03    6.4645755306e-01
         9   -5.2582292538e-01    3.0378145434e-01   -1.0739357991e+00    5.4811287371e-01    3.3330979751e-01   -1.4072455966e+00    3.2040000000e+03    5.7151124153e-03    6.4676966292e-01
        10   -5.2857334990e-01    3.8484735387e-01   -1.0663183792e+00    5.3774502934e-01    3.5159354414e-01   -1.4179119234e+00    3.2040000000e+03    5.7862612521e-03    6.5199750312e-01
        11   -5.1531741236e-01    2.9971106791e-01   -1.0730403840e+00    5.5772297167e-01    3.3450739885e-01   -1.4075477829e+00    3.2040000000e+03    5.6411857507e-03    6.4996878901e-01
        12   -5.1772590250e-01    3.0466923210e-01   -1.0517268111e+00    5.3400090862e-01    3.4060117906e-01   -1.3923279902e+00    3.2040000000e+03    5.6249692504e-03    6.4914950062e-01
        13   -5.1073144447e-01    2.8400497130e-01   -9.9810122230e-01    4.8736977784e-01    3.3247982739e-01   -1.3305810497e+00    3.2040000000e+03    5.4707130833e-03    6.5898096130e-01
        14   -5.1404538755e-01    3.1311971408e-01   -1.0774863657e+00    5.6344097812e-01    3.3049304523e-01   -1.4079794109e+00    3.2040000000e+03    5.7910906659e-03    6.5788857678e-01
        15   -5.2876693841e-01    3.7741683106e-01   -1.0943139246e+00    5.6554698615e-01    3.2764204707e-01   -1.4219559716e+00    3.2040000000e+03    5.7453957488e-03    6.5012484395e-01
        16   -5.2293975801e-01    2.9941050942e-01   -1.0723282260e+00    5.4938846802e-01    3.2560745366e-01   -1.3979356797e+00    3.2040000000e+03    5.5145359984e-03    6.5394818976e-01
        17   -5.2363715419e-01    3.6653979836e-01   -1.0613274285e+00    5.3769027430e-01    3.4709162471e-01   -1.4084190532e+00    3.2040000000e+03    5.3855247497e-03    6.5472846442e-01
        18   -5.1747062569e-01    2.9457514423e-01   -1.0232240637e+00    5.0575343805e-01    3.3050580421e-01   -1.3537298680e+00    3.2040000000e+03    5.4369514182e-03    6.5082709114e-01
        19   -5.2381962712e-01    3.1485857860e-01   -1.0541711200e+00    5.3035149284e-01    3.3992813728e-01   -1.3940992572e+00    3.2040000000e+03    5.8704429163e-03    6.5515761548e-01
