#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.2484378419e-01    4.1678587192e-01   -1.0234371213e+00    4.9859333707e-01    3.2547247101e-01   -1.3489095923e+00    3.2040000000e+03    7.1050150000e-03    6.5640605493e-01
         1   -5.2039322043e-01    2.9782401173e-01   -1.0554778627e+00    5.3508464222e-01    3.3651864985e-01   -1.3919965125e+00    3.2040000000e+03    5.5784159170e-03    6.4911048689e-01
         2   -5.2108775075e-01    2.9556543896e-01   -1.0418455396e+00    5.2075778882e-01    3.3317434094e-01   -1.3750198805e+00    3.2040000000e+03    5.5046490828e-03    6.5223158552e-01
         3   -5.2096409710e-01    3.3233915058e-01   -1.0291823621e+00    5.0821826501e-01    3.2564125842e-01   -1.3548236205e+00    3.2040000000e+03    5.3548320017e-03    6.5738139825e-01
         4   -5.1504849525e-01    3.0286989982e-01   -1.0632684831e+00    5.4821998786e-01    3.3473730437e-01   -1.3980057875e+00    3.2040000000e+03    5.8492011655e-03    6.5496254682e-01
         5   -5.1716881952e-01    2.9678824945e-01   -1.0060491764e+00    4.8888035683e-01    3.2901812119e-01   -1.3350672975e+00    3.2040000000e+03    5.7122371660e-03    6.5566479401e-01
         6   -5.2675581920e-01    3.2419517930e-01   -1.0830191188e+00    5.5626329965e-01    3.3017379574e-01   -1.4131929146e+00    3.2040000000e+03    5.8240956672e-03    6.4981273408e-01
         7   -5.2196195074e-01    2.9731445710e-01   -1.0230456150e+00    5.0108366430e-01    3.3956066160e-01   -1.3626062766e+00    3.2040000000e+03    5.7090116673e-03    6.5312890137e-01
         8   -5.2203736236e-01    3.5457671119e-01   -1.0489865361e+00    5.2694917371e-01    3.3527416932e-01   -1.3842607054e+00    3.2040000000e+03    5.7842146677e-03    6.5067103620e-01
         9   -5.2051986348e-01    3.0652093021e-01   -1.0499229184e+00    5.2940305493e-01    3.2935016855e-01   -1.3792730870e+00    3.2040000000e+03    5.7787970830e-03    6.5367509363e-01
        10   -5.2164005278e-01    3.0437033024e-01   -1.0118222569e+00    4.9018220413e-01    3.3384229556e-01   -1.3456645525e+00    3.2040000000e+03    5.8336545001e-03    6.5242665418e-01
        11   -5.2810294316e-01    3.1683224916e-01   -1.0542410811e+00    5.2613813793e-01    3.1721377354e-01   -1.3714548546e+00    3.2040000000e+03    5.4717499158e-03    6.5059300874e-01
        12   -5.3363923087e-01    4.4561298802e-01   -1.0304184388e+00    4.9677920789e-01    3.1784487885e-01   -1.3482633176e+00    3.2040000000e+03    5.2482437495e-03    6.5176342072e-01
        13   -5.3549468862e-01    4.7842141699e-01   -1.0257120919e+00    4.9021740325e-01    3.3119484876e-01   -1.3569069406e+00    3.2040000000e+03    5.6362815000e-03    6.5191947566e-01
        14   -5.1713505814e-01    2.9927972544e-01   -1.0936703891e+00    5.7653533100e-01    3.5452221282e-01   -1.4481926020e+00    3.2040000000e+03    5.7138932486e-03    6.4259519351e-01
        15   -5.2894419673e-01    5.1102385102e-01   -1.0574475236e+00    5.2850332687e-01    3.2398855000e-01   -1.3814360736e+00    3.2040000000e+03    5.4282607495e-03    6.6112671660e-01
        16   -5.3039178816e-01    4.3163917317e-01   -1.0800431037e+00    5.4965131552e-01    3.4075510943e-01   -1.4207982131e+00    3.2040000000e+03    5.6134532497e-03    6.5262172285e-01
        17   -5.1987536028e-01    3.1390159994e-01   -1.0212010705e+00    5.0132571023e-01    3.3942761268e-01   -1.3606286832e+00    3.2040000000e+03    5.5060757507e-03    6.5063202247e-01
        18   -5.1860926481e-01    3.0522448104e-01   -1.0609653355e+00    5.4235607074e-01    3.1722703685e-01   -1.3781923724e+00    3.2040000000e+03    5.5748899170e-03    6.5227059925e-01
        19   -5.2246663088e-01    3.2144278249e-01   -1.0073629173e+00    4.8489628640e-01    3.2043577053e-01   -1.3277986878e+00    3.2040000000e+03    5.6117989152e-03    6.5117821473e-01
