#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.2677156264e-01    3.0305127102e-01   -1.0246604345e+00    4.9788887186e-01    3.1261493663e-01   -1.3372753711e+00    3.2040000000e+03    6.6608862502e-03    6.5995630462e-01
         1   -5.3257651071e-01    5.5228744612e-01   -1.0860288130e+00    5.5345230225e-01    3.3744767368e-01   -1.4234764866e+00    3.2040000000e+03    5.7099288339e-03    6.5078807740e-01
         2   -5.4548525637e-01    1.3930763650e+00   -1.0725209804e+00    5.2703572405e-01    3.3509148431e-01   -1.4076124647e+00    3.2040000000e+03    5.6034159158e-03    6.4895443196e-01
         3   -5.1776374270e-01    2.9800917098e-01   -1.0490689914e+00    5.3130524867e-01    3.2953854321e-01   -1.3786075346e+00    3.2040000000e+03    6.0068559154e-03    6.5527465668e-01
         4   -5.2197803170e-01    3.1270285778e-01   -1.0240181639e+00    5.0204013220e-01    3.3520693376e-01   -1.3592250977e+00    3.2040000000e+03    6.2880058334e-03    6.5121722846e-01
         5   -5.2041306033e-01    3.0343626491e-01   -1.0709736841e+00    5.5056062381e-01    3.3164357134e-01   -1.4026172555e+00    3.2040000000e+03    6.0407341668e-03    6.5293383271e-01
         6   -5.2898059477e-01    3.5899529643e-01   -1.0414254623e+00    5.1244486755e-01    3.4478264452e-01   -1.3862081068e+00    3.2040000000e+03    5.6341310016e-03    6.5546972534e-01
         7   -5.2403855512e-01    3.0411419701e-01   -1.0390685746e+00    5.1503001952e-01    3.4034446929e-01   -1.3794130439e+00    3.2040000000e+03    6.0843519174e-03    6.5570380774e-01
         8   -5.2018469405e-01    2.9757513299e-01   -1.0483339649e+00    5.2814927080e-01    3.1117740248e-01   -1.3595113673e+00    3.2040000000e+03    5.8000802492e-03    6.4961766542e-01
         9   -5.3774903703e-01    5.7613910287e-01   -1.0392290950e+00    5.0148005795e-01    3.3572346171e-01   -1.3749525567e+00    3.2040000000e+03    5.7597869994e-03    6.5375312110e-01
        10   -5.1395915785e-01    3.0712642550e-01   -1.0552139668e+00    5.4125480898e-01    3.4147420997e-01   -1.3966881768e+00    3.2040000000e+03    5.6403060838e-03    6.4872034956e-01
        11   -5.2091255441e-01    3.0041319000e-01   -1.0189282312e+00    4.9801567682e-01    3.2737587609e-01   -1.3463041073e+00    3.2040000000e+03    5.4966294168e-03    6.5266073658e-01
        12   -5.2433665243e-01    3.2853007295e-01   -1.0223062894e+00    4.9796963694e-01    3.3070318363e-01   -1.3530094730e+00    3.2040000000e+03    5.6413535834e-03    6.6171192260e-01
        13   -5.5733521940e-01    5.1341918496e+00   -1.1329436226e+00    5.7560840319e-01    3.3176385221e-01   -1.4647074748e+00    3.2040000000e+03    5.6629063335e-03    6.4602840200e-01
        14   -5.1758364421e-01    2.9199270041e-01   -1.0290930944e+00    5.1150945017e-01    3.1974490633e-01   -1.3488380007e+00    3.2040000000e+03    5.6008186651e-03    6.4934456929e-01
        15   -5.1912631127e-01    3.1178278725e-01   -1.0529713766e+00    5.3384506532e-01    3.3315972639e-01   -1.3861311030e+00    3.2040000000e+03    5.5841705841e-03    6.5609394507e-01
        16   -5.1641631269e-01    3.0758026188e-01   -1.0663743832e+00    5.4995807055e-01    3.2930508810e-01   -1.3956794713e+00    3.2040000000e+03    5.6173020857e-03    6.5558676654e-01
        17   -5.1940307126e-01    3.1853812535e-01   -1.0275333866e+00    5.0813031529e-01    3.2473039480e-01   -1.3522637814e+00    3.2040000000e+03    6.1232175819e-03    6.5426029963e-01
        18   -5.1647188791e-01    2.9146450444e-01   -9.9508567595e-01    4.7861378804e-01    3.1841705717e-01   -1.3135027331e+00    3.2040000000e+03    5.9067674174e-03    6.5991729089e-01
        19   -5.1706047912e-01    3.1763155707e-01   -1.0247534078e+00    5.0769292869e-01    3.2379154931e-01   -1.3485449571e+00    3.2040000000e+03    5.4851221679e-03    6.5777153558e-01
