#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.1668427127e-01    2.8071259130e-01   -8.6715599138e-01    3.5047172011e-01    3.1264004469e-01   -1.1797960361e+00    8.0400000000e+02    1.4489355017e-03    6.7241915423e-01
         1   -5.1796832757e-01    2.9852536997e-01   -1.0235207220e+00    5.0555239442e-01    3.3514615466e-01   -1.3586668766e+00    8.0400000000e+02    1.3805841663e-03    6.6029228856e-01
         2   -5.2643140638e-01    2.9891878562e-01   -9.8135540458e-01    4.5492399819e-01    3.1692549735e-01   -1.2982809019e+00    8.0400000000e+02    1.3926965821e-03    6.6915422886e-01
         3   -5.1270054056e-01    3.0817524320e-01   -1.0029462290e+00    4.9024568847e-01    3.5061619706e-01   -1.3535624261e+00    8.0400000000e+02    1.3420475813e-03    6.4614427861e-01
         4   -5.3445433177e-01    3.3727388772e-01   -1.0598708648e+00    5.2541653304e-01    3.0536819297e-01   -1.3652390578e+00    8.0400000000e+02    1.4099845005e-03    6.4381218905e-01
         5   -5.1512281403e-01    3.0052631249e-01   -9.4605050910e-01    4.3092769507e-01    3.1312973035e-01   -1.2591802394e+00    8.0400000000e+02    1.4927948323e-03    6.7350746269e-01
         6   -5.2957503587e-01    3.0567784951e-01   -1.0014331225e+00    4.7185808665e-01    3.4284386477e-01   -1.3442769873e+00    8.0400000000e+02    1.4884810832e-03    6.5345149254e-01
         7   -5.2441792675e-01    3.0823106974e-01   -1.0388844430e+00    5.1446651621e-01    2.9178820481e-01   -1.3306726478e+00    8.0400000000e+02    1.4502693333e-03    6.5904850746e-01
         8   -5.1457704652e-01    2.9585461305e-01   -1.0468658523e+00    5.3228880582e-01    3.4179155885e-01   -1.3886574112e+00    8.0400000000e+02    1.4743121671e-03    6.5733830846e-01
         9   -5.2048448277e-01    3.0004984013e-01   -1.0741336151e+00    5.5364913237e-01    3.0914567074e-01   -1.3832792859e+00    8.0400000000e+02    1.5380337500e-03    6.5485074627e-01
        10   -5.1223710530e-01    2.8487179046e-01   -1.0233233464e+00    5.1108624112e-01    3.4434390177e-01   -1.3676672482e+00    8.0400000000e+02    1.4711347509e-03    6.5096393035e-01
        11   -5.0883226502e-01    2.9578906848e-01   -1.0293633390e+00    5.2053107394e-01    3.5431926739e-01   -1.3836826064e+00    8.0400000000e+02    1.4722910819e-03    6.6495646766e-01
        12   -5.2184987999e-01    2.9433924598e-01   -9.5282863833e-01    4.3097875833e-01    3.4248325299e-01   -1.2953118913e+00    8.0400000000e+02    1.4417433328e-03    6.5780472637e-01
        13   -5.3298265255e-01    4.4585538292e-01   -1.0641707117e+00    5.3118805914e-01    3.3506949173e-01   -1.3992402034e+00    8.0400000000e+02    1.4156913330e-03    6.5562810945e-01
        14   -5.2239570026e-01    2.9732594135e-01   -1.0382510912e+00    5.1585539095e-01    3.3258892506e-01   -1.3708400163e+00    8.0400000000e+02    1.3927542514e-03    6.4878731343e-01
        15   -5.1877473087e-01    2.9782485527e-01   -1.0355217841e+00    5.1674705321e-01    3.4269412953e-01   -1.3782159136e+00    8.0400000000e+02    1.4166720836e-03    6.5562810945e-01
        16   -5.2615179686e-01    3.3495020304e-01   -1.0888480184e+00    5.6269622150e-01    3.2529569391e-01   -1.4141437123e+00    8.0400000000e+02    1.4485814160e-03    6.5687189055e-01
        17   -5.0302281635e-01    2.7847406380e-01   -9.3669698348e-01    4.3367416713e-01    2.8915820786e-01   -1.2258551913e+00    8.0400000000e+02    1.3211058328e-03    6.7646144279e-01
        18   -5.0950660883e-01    2.8548265237e-01   -9.6305783466e-01    4.5355122583e-01    3.2547641788e-01   -1.2885342525e+00    8.0400000000e+02    1.3156924160e-03    6.5422885572e-01
        19   -5.0566396795e-01    2.8188833176e-01   -9.8094865049e-01    4.7528468254e-01    3.4856505557e-01   -1.3295137061e+00    8.0400000000e+02    1.3566838340e-03    6.5718283582e-01
