#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.1863466152e-01    2.9167823691e-01   -1.0254821238e+00    5.0684746233e-01    3.7098326752e-01   -1.3964653914e+00    8.0400000000e+02    1.5704090007e-03    6.4287935323e-01
         1   -5.0823586369e-01    2.7531862363e-01   -9.6140802408e-01    4.5317216039e-01    3.2558516583e-01   -1.2869931899e+00    8.0400000000e+02    1.3780718333e-03    6.5718283582e-01
         2   -5.2091862828e-01    3.0221166201e-01   -1.1144089374e+00    5.9349030909e-01    3.2180041794e-01   -1.4362093553e+00    8.0400000000e+02    1.4006013341e-03    6.4769900498e-01
         3   -5.4227179333e-01    5.1213376883e-01   -1.0106862655e+00    4.6841447219e-01    3.3763552033e-01   -1.3483217858e+00    8.0400000000e+02    1.4084720005e-03    6.5982587065e-01
         4   -5.2559219136e-01    3.6407414470e-01   -1.1060457751e+00    5.8045358371e-01    3.3036244606e-01   -1.4364082211e+00    8.0400000000e+02    1.4497452503e-03    6.4598880597e-01
         5   -5.1197751760e-01    2.9650528941e-01   -1.0046275386e+00    4.9265002100e-01    3.4602046928e-01   -1.3506480079e+00    8.0400000000e+02    1.4041490843e-03    6.5858208955e-01
         6   -5.3462322139e-01    3.0880323952e-01   -1.0765494044e+00    5.4192618298e-01    3.2054017862e-01   -1.3970895830e+00    8.0400000000e+02    1.3800349983e-03    6.5656094527e-01
         7   -5.1899569480e-01    3.2082207401e-01   -1.0187357012e+00    4.9974000644e-01    3.5433510882e-01   -1.3730708101e+00    8.0400000000e+02    1.3829799997e-03    6.5780472637e-01
         8   -5.4799670684e-01    3.8918989728e-01   -9.9220036939e-01    4.4420366255e-01    3.2131614817e-01   -1.3135165176e+00    8.0400000000e+02    1.3402866668e-03    6.5780472637e-01
         9   -5.1162967694e-01    2.8933830138e-01   -9.7692036436e-01    4.6529068741e-01    3.5149887952e-01   -1.3284192439e+00    8.0400000000e+02    1.3910651663e-03    6.5220771144e-01
        10   -5.1155971326e-01    2.8445027304e-01   -9.3011617700e-01    4.1855646373e-01    3.4871986818e-01   -1.2788360452e+00    8.0400000000e+02    1.4743154170e-03    6.5967039801e-01
        11   -5.1945473379e-01    2.9785466035e-01   -1.0140407132e+00    4.9458597942e-01    3.7532468174e-01   -1.3893653950e+00    8.0400000000e+02    1.5539363333e-03    6.4614427861e-01
        12   -5.2483288681e-01    2.9941549290e-01   -1.0368383341e+00    5.1200544726e-01    3.4817852756e-01   -1.3850168616e+00    8.0400000000e+02    1.4430082501e-03    6.4039179104e-01
        13   -5.0692937131e-01    2.8735339102e-01   -1.0404085128e+00    5.3347914151e-01    3.3599005663e-01   -1.3763985695e+00    8.0400000000e+02    1.4288553333e-03    6.5189676617e-01
        14   -5.0667332095e-01    2.8979459799e-01   -1.1304476990e+00    6.2377437804e-01    3.4713573027e-01   -1.4775834293e+00    8.0400000000e+02    1.4393321684e-03    6.4334577114e-01
        15   -5.0395763220e-01    2.8290940807e-01   -1.0652437593e+00    5.6128612708e-01    3.7260723803e-01   -1.4378509973e+00    8.0400000000e+02    1.4628518347e-03    6.5391791045e-01
        16   -5.1493292087e-01    2.8822105177e-01   -1.0044875497e+00    4.8955462878e-01    3.2496794877e-01   -1.3294554984e+00    8.0400000000e+02    1.4574757503e-03    6.6526741294e-01
        17   -5.1775948929e-01    3.1424203103e-01   -9.6254131155e-01    4.4478182226e-01    3.3107301467e-01   -1.2936143262e+00    8.0400000000e+02    1.4457385005e-03    6.6495646766e-01
        18   -5.1721577209e-01    2.8971659311e-01   -1.0097297423e+00    4.9251397024e-01    3.8305103982e-01   -1.3927807822e+00    8.0400000000e+02    1.5094519173e-03    6.4350124378e-01
        19   -5.1270213173e-01    2.9422540976e-01   -1.0182907778e+00    5.0558864607e-01    3.7533841334e-01   -1.3936291911e+00    8.0400000000e+02    1.4814653326e-03    6.6651119403e-01
