                     0             -0.030795                     0
                   0.1            -0.0314193            -0.0120439
                   0.2            -0.0331154            -0.0214362
                   0.3            -0.0356181            -0.0281768
                   0.4            -0.0386624            -0.0322658
                   0.5            -0.0419829            -0.0337032
                   0.6            -0.0453146            -0.0324889
                   0.7            -0.0483923             -0.028623
                   0.8            -0.0509508            -0.0221054
                   0.9             -0.052725            -0.0129362
                     1            -0.0535017           -0.00283375
                   1.1            -0.0533419            0.00577921
                   1.2            -0.0523961             0.0128855
                   1.3             -0.050815              0.018485
                   1.4            -0.0487493             0.0225778
                   1.5            -0.0463497             0.0251639
                   1.6            -0.0437668             0.0262433
                   1.7            -0.0411513             0.0258159
                   1.8            -0.0386538             0.0238819
                   1.9            -0.0364065             0.0211232
                     2            -0.0344117              0.018862
                   2.1            -0.0326164             0.0171319
                   2.2            -0.0309676              0.015933
                   2.3            -0.0294121             0.0152651
                   2.4            -0.0278969             0.0151285
                   2.5            -0.0263687             0.0155229
                   2.6            -0.0247746             0.0164485
                   2.7            -0.0230613             0.0179053
                   2.8            -0.0211805             0.0196992
                   2.9             -0.019128             0.0213181
                     3            -0.0169237             0.0227347
                   3.1            -0.0145878              0.023949
                   3.2            -0.0121406             0.0249611
                   3.3           -0.00960231             0.0257708
                   3.4           -0.00699317             0.0263783
                   3.5           -0.00433339             0.0267835
                   3.6           -0.00164321             0.0269864
                   3.7            0.00105646             0.0269547
                   3.8            0.00373578             0.0265714
                   3.9            0.00635867              0.025826
                     4            0.00888891             0.0247185
                   4.1             0.0112903             0.0232488
                   4.2             0.0135266             0.0214171
                   4.3             0.0155616             0.0192232
                   4.4             0.0173592             0.0166672
                   4.5              0.018883             0.0137491
                   4.6             0.0200983             0.0105477
                   4.7             0.0209973            0.00745954
                   4.8             0.0215959            0.00453938
                   4.9             0.0219108            0.00178721
                     5             0.0219589          -0.000796962
                   5.1              0.021757           -0.00321314
                   5.2             0.0213219           -0.00546133
                   5.3             0.0206703           -0.00754153
                   5.4             0.0198192           -0.00945373
                   5.5              0.018785            -0.0112078
                   5.6             0.0175803            -0.0128756
                   5.7             0.0162123            -0.0144712
                   5.8             0.0146884            -0.0159946
                   5.9             0.0130158             -0.017446
                     6             0.0112016            -0.0188252
                   6.1            0.00925316            -0.0201323
                   6.2            0.00717759            -0.0213672
                   6.3            0.00498213              -0.02253
                   6.4            0.00267429            -0.0235956
                   6.5           0.000276442            -0.0242861
                   6.6           -0.00216786            -0.0245247
                   6.7           -0.00461343            -0.0243113
                   6.8           -0.00701505            -0.0236459
                   6.9           -0.00932754            -0.0225286
                     7            -0.0115057            -0.0209592
                   7.1            -0.0135043             -0.018938
                   7.2            -0.0152782            -0.0164648
                   7.3            -0.0167824             -0.013558
                   7.4            -0.0179881            -0.0105643
                   7.5            -0.0188967           -0.00761489
                   7.6            -0.0195126           -0.00470975
                   7.7            -0.0198401           -0.00184888
                   7.8            -0.0198838             0.0009677
                   7.9            -0.0196481               0.00374
                     8            -0.0191373            0.00646803
                   8.1            -0.0183559            0.00915178
                   8.2            -0.0173085             0.0117826
                   8.3            -0.0160136             0.0140192
                   8.4            -0.0145236             0.0156858
                   8.5            -0.0128955             0.0167823
                   8.6            -0.0111862             0.0173087
                   8.7           -0.00945274              0.017265
                   8.8           -0.00775218             0.0166512
                   8.9            -0.0061415             0.0154673
                     9           -0.00467772             0.0137133
                   9.1           -0.00341783             0.0113928
                   9.2           -0.00240045            0.00900169
                   9.3           -0.00160812            0.00689192
                   9.4           -0.00101269            0.00506345
                   9.5          -0.000586048            0.00351629
                   9.6          -0.000300056            0.00225042
                   9.7          -0.000126586            0.00126586
                   9.8          -3.75071e-05           0.000562606
                   9.9          -4.68838e-06           0.000140651
