#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4962033678e+00    5.6366194135e+01   -1.2925893601e+01    5.4296902337e+00    2.4697940341e+00   -1.5395687636e+01    1.2800000000e+02    8.4671069999e-03    6.5136718750e-01
         1   -7.6836588946e+00    5.9403316973e+01   -1.6720550188e+01    9.0368912937e+00    2.9199332242e+00   -1.9640483413e+01    1.2800000000e+02    7.7834280000e-03    6.1425781250e-01
         2   -7.5625662802e+00    5.7483173867e+01   -2.5971555196e+01    1.8408988916e+01    2.7598990984e+00   -2.8731454295e+01    1.2800000000e+02    7.7803120002e-03    6.2890625000e-01
         3   -7.3057824167e+00    5.3549180805e+01   -1.1145629419e+01    3.8398470026e+00    2.2908875094e+00   -1.3436516929e+01    1.2800000000e+02    8.4741460005e-03    6.7626953125e-01
         4   -7.3956547062e+00    5.4846212073e+01   -1.4666011821e+01    7.2703571148e+00    2.1548601432e+00   -1.6820871964e+01    1.2800000000e+02    7.7345319996e-03    6.4746093750e-01
         5   -7.3789781841e+00    5.4705367378e+01   -2.6180773266e+01    1.8801795082e+01    2.6682147229e+00   -2.8848987989e+01    1.2800000000e+02    7.7458349997e-03    6.2109375000e-01
         6   -7.6027476567e+00    5.8029857494e+01   -1.6188346780e+01    8.5855991232e+00    2.9720362306e+00   -1.9160383011e+01    1.2800000000e+02    1.1853450000e-02    6.3720703125e-01
         7   -7.3901374979e+00    5.4767467111e+01   -1.4291988995e+01    6.9018514966e+00    2.5494128821e+00   -1.6841401877e+01    1.2800000000e+02    8.2488059998e-03    6.5039062500e-01
         8   -7.5139731282e+00    5.6829218279e+01   -1.3402140144e+01    5.8881670160e+00    2.4965633681e+00   -1.5898703512e+01    1.2800000000e+02    7.8487990004e-03    6.4697265625e-01
         9   -7.3971273555e+00    5.4873178810e+01   -1.2407254230e+01    5.0101268740e+00    2.2162708817e+00   -1.4623525111e+01    1.2800000000e+02    7.6276860000e-03    6.4355468750e-01
        10   -7.4148671952e+00    5.5194382678e+01   -1.5391269908e+01    7.9764027127e+00    2.6427854467e+00   -1.8034055355e+01    1.2800000000e+02    8.5100540000e-03    6.2792968750e-01
        11   -7.4623301002e+00    5.5964399415e+01   -1.5306805670e+01    7.8444755702e+00    2.6268745654e+00   -1.7933680236e+01    1.2800000000e+02    8.2099080000e-03    6.3720703125e-01
        12   -7.4892239043e+00    5.6364433577e+01   -1.3910783637e+01    6.4215597323e+00    2.7385186560e+00   -1.6649302293e+01    1.2800000000e+02    8.2134350005e-03    6.4013671875e-01
