#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6498398203e+00    5.8901298048e+01   -1.5873931791e+01    8.2240919704e+00    2.4249850542e+00   -1.8298916845e+01    1.2800000000e+02    8.2067690000e-03    6.4404296875e-01
         1   -7.4451581783e+00    5.5600017503e+01   -1.2799905515e+01    5.3547473366e+00    2.4509188216e+00   -1.5250824337e+01    1.2800000000e+02    1.0120987000e-02    6.2451171875e-01
         2   -7.5233749044e+00    5.7028780139e+01   -1.6002966542e+01    8.4795916380e+00    2.8799994219e+00   -1.8882965964e+01    1.2800000000e+02    8.0953440001e-03    6.1816406250e-01
         3   -7.4684978923e+00    5.5983530314e+01   -1.1229594952e+01    3.7610970600e+00    2.5896531623e+00   -1.3819248114e+01    1.2800000000e+02    8.0485750004e-03    6.6455078125e-01
         4   -7.3940712217e+00    5.4867329176e+01   -1.5070061904e+01    7.6759906822e+00    2.5786165464e+00   -1.7648678450e+01    1.2800000000e+02    7.7823110005e-03    6.3574218750e-01
         5   -7.5138962875e+00    5.6624392574e+01   -1.6273369321e+01    8.7594730339e+00    2.6396720058e+00   -1.8913041327e+01    1.2800000000e+02    7.7994220001e-03    6.3818359375e-01
         6   -7.3532013172e+00    5.4155277621e+01   -1.1431839482e+01    4.0786381651e+00    2.2630953580e+00   -1.3694934840e+01    1.2800000000e+02    7.9270090000e-03    6.5136718750e-01
         7   -7.4003113705e+00    5.4930168098e+01   -1.5121007542e+01    7.7206961719e+00    2.5570057984e+00   -1.7678013341e+01    1.2800000000e+02    8.2805570000e-03    6.5429687500e-01
         8   -7.5616542802e+00    5.7467851460e+01   -1.4217880528e+01    6.6562262482e+00    2.9433269455e+00   -1.7161207474e+01    1.2800000000e+02    7.8633000003e-03    6.2451171875e-01
         9   -7.4672009568e+00    5.6166584502e+01   -1.3652058785e+01    6.1848578283e+00    2.5706365084e+00   -1.6222695293e+01    1.2800000000e+02    8.0762510006e-03    6.6113281250e-01
        10   -7.3368731024e+00    5.3992473756e+01   -1.3474009469e+01    6.1371363665e+00    2.7319947617e+00   -1.6206004231e+01    1.2800000000e+02    8.9542149999e-03    6.2841796875e-01
        11   -7.5250267789e+00    5.6902410323e+01   -2.4855876300e+01    1.7330849521e+01    2.7003379047e+00   -2.7556214205e+01    1.2800000000e+02    7.9198150006e-03    6.1865234375e-01
        12   -7.4384950152e+00    5.5562606689e+01   -1.4804102646e+01    7.3656076306e+00    2.7762750560e+00   -1.7580377702e+01    1.2800000000e+02    8.0943980001e-03    6.4013671875e-01
        13   -7.2949280581e+00    5.3361399632e+01   -1.3345473812e+01    6.0505457542e+00    2.6577993736e+00   -1.6003273186e+01    1.2800000000e+02    8.4371809999e-03    6.3281250000e-01
        14   -7.4198610164e+00    5.5185236871e+01   -1.0953998121e+01    3.5341371041e+00    2.6998411558e+00   -1.3653839276e+01    1.2800000000e+02    8.3630320005e-03    6.4453125000e-01
        15   -7.6924235933e+00    5.9461258707e+01   -1.6798927713e+01    9.1065041193e+00    2.4340543230e+00   -1.9232982036e+01    1.2800000000e+02    7.8182719999e-03    6.3427734375e-01
        16   -7.4795248476e+00    5.6157232176e+01   -1.3771581352e+01    6.2920565047e+00    3.0373235017e+00   -1.6808904854e+01    1.2800000000e+02    8.0490640003e-03    6.3818359375e-01
        17   -7.4454124279e+00    5.5661992549e+01   -1.3204097899e+01    5.7586854709e+00    2.5307845975e+00   -1.5734882496e+01    1.2800000000e+02    7.7312270005e-03    6.3134765625e-01
        18   -7.5850559704e+00    5.7819997111e+01   -1.5873600105e+01    8.2885441345e+00    2.5893562701e+00   -1.8462956375e+01    1.2800000000e+02    8.3109030002e-03    6.4843750000e-01
        19   -7.4361719663e+00    5.5489343955e+01   -1.2636958072e+01    5.2007861058e+00    2.4744439400e+00   -1.5111402012e+01    1.2800000000e+02    8.0571640001e-03    6.4746093750e-01
        20   -7.5795807351e+00    5.7809108060e+01   -1.2603425734e+01    5.0238449987e+00    2.5522396457e+00   -1.5155665379e+01    1.2800000000e+02    8.3616740003e-03    6.5966796875e-01
        21   -7.4429364893e+00    5.5551205002e+01   -1.2196227857e+01    4.7532913681e+00    2.6386896544e+00   -1.4834917512e+01    1.2800000000e+02    7.9336839999e-03    6.5087890625e-01
        22   -7.2937755418e+00    5.3305912637e+01   -1.2369033699e+01    5.0752581575e+00    2.6824105546e+00   -1.5051444254e+01    1.2800000000e+02    8.0367539995e-03    6.3867187500e-01
        23   -7.5397529545e+00    5.7394439150e+01   -1.8075348153e+01    1.0535595199e+01    2.7934455734e+00   -2.0868793727e+01    1.2800000000e+02    7.8212829994e-03    6.0644531250e-01
