#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.6044368134e+00    5.8061760999e+01   -1.5863059078e+01    8.2586222649e+00    2.7044683847e+00   -1.8567527463e+01    1.2800000000e+02    8.4228109999e-03    6.4013671875e-01
         1   -7.3727529268e+00    5.4516665068e+01   -1.1904112687e+01    4.5313597606e+00    2.3983582182e+00   -1.4302470906e+01    1.2800000000e+02    8.0034359999e-03    6.4306640625e-01
         2   -7.3451515363e+00    5.4139387590e+01   -1.1969125874e+01    4.6239743374e+00    2.2801526022e+00   -1.4249278476e+01    1.2800000000e+02    8.1703289998e-03    6.4501953125e-01
         3   -7.4036324575e+00    5.5024489106e+01   -1.4058114732e+01    6.6544822741e+00    2.7462586507e+00   -1.6804373382e+01    1.2800000000e+02    8.6220350004e-03    6.4208984375e-01
         4   -7.3336015576e+00    5.3907041780e+01   -1.1657623805e+01    4.3240222472e+00    2.2883946042e+00   -1.3946018409e+01    1.2800000000e+02    7.9368910001e-03    6.4892578125e-01
         5   -7.5428772297e+00    5.7146240127e+01   -1.6240762998e+01    8.6978857679e+00    2.7757141521e+00   -1.9016477150e+01    1.2800000000e+02    8.0004599995e-03    6.3183593750e-01
         6   -7.5544243483e+00    5.7474704298e+01   -1.9999884558e+01    1.2445460210e+01    2.9340786835e+00   -2.2933963242e+01    1.2800000000e+02    7.7561199996e-03    6.0791015625e-01
         7   -7.4957056885e+00    5.6422002303e+01   -1.2589671604e+01    5.0939659153e+00    2.8873542657e+00   -1.5477025870e+01    1.2800000000e+02    7.9037070000e-03    6.3623046875e-01
         8   -7.3103083459e+00    5.3657002744e+01   -1.4630937777e+01    7.3206294313e+00    2.5689370837e+00   -1.7199874861e+01    1.2800000000e+02    7.6253339994e-03    6.0302734375e-01
         9   -7.3445978397e+00    5.4108188528e+01   -1.2010229635e+01    4.6656317957e+00    2.6184893715e+00   -1.4628719007e+01    1.2800000000e+02    8.1007520002e-03    6.4306640625e-01
        10   -7.3786137837e+00    5.4621196765e+01   -1.4226216554e+01    6.8476027699e+00    2.3632352916e+00   -1.6589451845e+01    1.2800000000e+02    7.8890550003e-03    6.6113281250e-01
        11   -7.5636742310e+00    5.7416097520e+01   -1.3956632484e+01    6.3929582535e+00    2.4077258518e+00   -1.6364358336e+01    1.2800000000e+02    7.8028409998e-03    6.2304687500e-01
