#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5944794172e+00    5.7993956665e+01   -1.4721791582e+01    7.1273121644e+00    2.5454992602e+00   -1.7267290842e+01    1.2800000000e+02    8.1101840005e-03    6.3720703125e-01
         1   -7.3781090584e+00    5.4538834721e+01   -1.1352382418e+01    3.9742733596e+00    2.2960712061e+00   -1.3648453624e+01    1.2800000000e+02    8.4705700001e-03    6.5087890625e-01
         2   -7.4829312050e+00    5.6173338833e+01   -1.2187827561e+01    4.7048963561e+00    2.4737705383e+00   -1.4661598100e+01    1.2800000000e+02    8.4695310006e-03    6.4941406250e-01
         3   -7.4360744442e+00    5.5507171073e+01   -1.4810814535e+01    7.3747400904e+00    2.3615020386e+00   -1.7172316573e+01    1.2800000000e+02    9.1650529994e-03    6.6552734375e-01
         4   -7.3794941425e+00    5.4607099203e+01   -1.3567570433e+01    6.1880762905e+00    2.6131888130e+00   -1.6180759246e+01    1.2800000000e+02    8.1874180005e-03    6.2744140625e-01
         5   -7.7044403818e+00    5.9708664714e+01   -1.9659409757e+01    1.1954969375e+01    2.8765555861e+00   -2.2535965343e+01    1.2800000000e+02    8.1885689997e-03    6.1914062500e-01
         6   -7.4958491460e+00    5.6355602218e+01   -1.2987491220e+01    5.4916420744e+00    2.5883361686e+00   -1.5575827389e+01    1.2800000000e+02    8.5333389998e-03    6.2890625000e-01
         7   -7.3725281195e+00    5.4608490738e+01   -1.8655167011e+01    1.1282638891e+01    2.9745942739e+00   -2.1629761285e+01    1.2800000000e+02    8.0807710001e-03    6.3623046875e-01
         8   -7.4524568163e+00    5.5773651107e+01   -1.2585401993e+01    5.1329451765e+00    3.0594353546e+00   -1.5644837347e+01    1.2800000000e+02    7.9374510005e-03    6.3916015625e-01
         9   -7.6383225786e+00    5.8753676330e+01   -1.8713549314e+01    1.1075226736e+01    2.8534324584e+00   -2.1566981773e+01    1.2800000000e+02    7.7319900001e-03    6.0839843750e-01
        10   -7.5542790719e+00    5.7374103655e+01   -1.9096720182e+01    1.1542441110e+01    3.0637047694e+00   -2.2160424951e+01    1.2800000000e+02    7.9750690002e-03    6.2548828125e-01
        11   -7.3706665278e+00    5.4473430157e+01   -1.1764529894e+01    4.3938633667e+00    2.4162941689e+00   -1.4180824063e+01    1.2800000000e+02    7.9658840004e-03    6.4257812500e-01
        12   -7.4886811375e+00    5.6287544643e+01   -1.3489314234e+01    6.0006330967e+00    2.1488615069e+00   -1.5638175741e+01    1.2800000000e+02    8.2368600006e-03    6.6210937500e-01
        13   -7.4714180546e+00    5.6137132530e+01   -1.2066376173e+01    4.5949581180e+00    2.4697004202e+00   -1.4536076593e+01    1.2800000000e+02    8.0700540002e-03    6.5527343750e-01
        14   -7.3626754231e+00    5.4449806727e+01   -1.4581456701e+01    7.2187812780e+00    2.6644420712e+00   -1.7245898772e+01    1.2800000000e+02    7.8643919996e-03    6.4306640625e-01
        15   -7.3843615175e+00    5.4750268618e+01   -1.4742303890e+01    7.3579423724e+00    2.7395419349e+00   -1.7481845825e+01    1.2800000000e+02    8.0236539998e-03    6.4550781250e-01
        16   -7.4748743957e+00    5.6051052763e+01   -1.3151401533e+01    5.6765271374e+00    2.5458685869e+00   -1.5697270120e+01    1.2800000000e+02    8.0591910000e-03    6.4306640625e-01
        17   -7.5223456929e+00    5.6780231260e+01   -1.3815317636e+01    6.2929719434e+00    2.6684911412e+00   -1.6483808778e+01    1.2800000000e+02    1.1558818000e-02    6.4550781250e-01
        18   -7.4016321251e+00    5.4968614657e+01   -1.5407654519e+01    8.0060223936e+00    2.5300615041e+00   -1.7937716023e+01    1.2800000000e+02    7.9765470000e-03    6.4697265625e-01
        19   -7.4845189033e+00    5.6288756290e+01   -2.5837778378e+01    1.8353259475e+01    3.1281699744e+00   -2.8965948353e+01    1.2800000000e+02    8.0862049999e-03    6.2109375000e-01
        20   -7.6019879270e+00    5.8035795211e+01   -1.7138780068e+01    9.5367921411e+00    2.4072015780e+00   -1.9545981646e+01    1.2800000000e+02    8.0785519995e-03    6.6015625000e-01
        21   -7.4419327114e+00    5.5618316108e+01   -1.2747121074e+01    5.3051883627e+00    2.4690623099e+00   -1.5216183384e+01    1.2800000000e+02    8.0976750005e-03    6.2939453125e-01
        22   -7.6532374314e+00    5.8824494819e+01   -1.8364887828e+01    1.0711650397e+01    2.3533285212e+00   -2.0718216349e+01    1.2800000000e+02    7.9239879997e-03    6.3427734375e-01
        23   -7.5727228201e+00    5.7650500830e+01   -1.8265476329e+01    1.0692753509e+01    3.1531417546e+00   -2.1418618084e+01    1.2800000000e+02    7.9687280004e-03    6.2402343750e-01
        24   -7.5056537379e+00    5.6498481393e+01   -3.3110632152e+01    2.5604978414e+01    3.2943100953e+00   -3.6404942247e+01    1.2800000000e+02    7.9800320000e-03    6.1767578125e-01
        25   -7.4613536773e+00    5.5923683357e+01   -1.6892381975e+01    9.4310282979e+00    2.7270277708e+00   -1.9619409746e+01    1.2800000000e+02    8.0860449998e-03    6.3476562500e-01
        26   -7.4404899322e+00    5.5618264897e+01   -1.3186655853e+01    5.7461659204e+00    2.4736547627e+00   -1.5660310615e+01    1.2800000000e+02    9.2789370001e-03    6.6406250000e-01
        27   -7.3625298895e+00    5.4419149697e+01   -2.3298778569e+01    1.5936248679e+01    2.7044928513e+00   -2.6003271420e+01    1.2800000000e+02    8.5147239997e-03    6.4892578125e-01
        28   -7.5571802049e+00    5.7441747245e+01   -1.9033855063e+01    1.1476674858e+01    2.6467383518e+00   -2.1680593415e+01    1.2800000000e+02    8.0229610003e-03    6.2792968750e-01
        29   -7.4568860486e+00    5.5767567802e+01   -1.2564834995e+01    5.1079489461e+00    3.0636144767e+00   -1.5628449471e+01    1.2800000000e+02    8.1244949997e-03    6.5722656250e-01
        30   -7.4126446803e+00    5.5090031928e+01   -1.3366263896e+01    5.9536192162e+00    2.6879717208e+00   -1.6054235617e+01    1.2800000000e+02    7.9216779995e-03    6.2744140625e-01
        31   -7.5294197563e+00    5.6936786630e+01   -1.5783928250e+01    8.2545084938e+00    2.5386675521e+00   -1.8322595802e+01    1.2800000000e+02    8.0530109999e-03    6.5087890625e-01
        32   -7.4549001373e+00    5.5782659546e+01   -1.9697188455e+01    1.2242288317e+01    2.7249597718e+00   -2.2422148226e+01    1.2800000000e+02    7.8810609994e-03    6.1718750000e-01
        33   -7.4992123201e+00    5.6569497870e+01   -1.2361525730e+01    4.8623134098e+00    2.5521394437e+00   -1.4913665174e+01    1.2800000000e+02    7.8155179999e-03    6.3476562500e-01
        34   -7.4177791865e+00    5.5169561046e+01   -1.1808501810e+01    4.3907226234e+00    2.1976092957e+00   -1.4006111106e+01    1.2800000000e+02    8.1573859998e-03    6.5576171875e-01
        35   -7.5261568447e+00    5.6888077933e+01   -1.4502462683e+01    6.9763058387e+00    2.6533872650e+00   -1.7155849948e+01    1.2800000000e+02    7.8254510008e-03    6.4306640625e-01
        36   -7.5094042320e+00    5.6635726852e+01   -1.3453973467e+01    5.9445692354e+00    2.5840512580e+00   -1.6038024725e+01    1.2800000000e+02    8.1737230003e-03    6.4501953125e-01
        37   -7.6271936143e+00    5.8604843118e+01   -1.4843074348e+01    7.2158807332e+00    2.7918119512e+00   -1.7634886299e+01    1.2800000000e+02    7.7828750000e-03    6.1767578125e-01
        38   -7.4331199945e+00    5.5467299402e+01   -1.8334325120e+01    1.0901205126e+01    2.5785255877e+00   -2.0912850708e+01    1.2800000000e+02    8.1381629998e-03    6.4843750000e-01
