#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.3176824472e+00    5.3701919280e+01   -1.2475250944e+01    5.1575684969e+00    2.4228622673e+00   -1.4898113211e+01    1.2800000000e+02    8.4476749998e-03    6.4355468750e-01
         1   -7.3387580081e+00    5.4044387243e+01   -1.3512219349e+01    6.1734613412e+00    2.6264965912e+00   -1.6138715941e+01    1.2800000000e+02    8.1089480000e-03    6.4013671875e-01
         2   -7.5832885767e+00    5.7793049917e+01   -2.3963500782e+01    1.6380212205e+01    2.7007100232e+00   -2.6664210805e+01    1.2800000000e+02    8.3015099999e-03    6.3818359375e-01
         3   -7.4542212866e+00    5.5769833270e+01   -1.4282921337e+01    6.8287000509e+00    2.6621376866e+00   -1.6945059024e+01    1.2800000000e+02    7.8608360000e-03    6.3964843750e-01
         4   -7.4217752556e+00    5.5258449338e+01   -1.6002995644e+01    8.5812203886e+00    2.5763762958e+00   -1.8579371940e+01    1.2800000000e+02    8.4287050004e-03    6.4111328125e-01
         5   -7.6112392756e+00    5.8277163468e+01   -2.4049955100e+01    1.6438715824e+01    2.6650067619e+00   -2.6714961862e+01    1.2800000000e+02    8.7085340001e-03    6.4648437500e-01
         6   -7.4327773512e+00    5.5413637917e+01   -1.2165101983e+01    4.7323246322e+00    2.6497992300e+00   -1.4814901213e+01    1.2800000000e+02    9.3317970004e-03    6.5087890625e-01
         7   -7.5616426249e+00    5.7555374716e+01   -1.5273305439e+01    7.7116628141e+00    2.9865690242e+00   -1.8259874463e+01    1.2800000000e+02    7.9332850000e-03    6.1523437500e-01
         8   -7.5905759222e+00    5.7953271326e+01   -1.5771515413e+01    8.1809394907e+00    2.8018672586e+00   -1.8573382672e+01    1.2800000000e+02    8.2545710002e-03    6.2060546875e-01
         9   -7.5619729176e+00    5.7433275061e+01   -1.4739878987e+01    7.1779060698e+00    2.6654838838e+00   -1.7405362871e+01    1.2800000000e+02    8.1075839998e-03    6.3818359375e-01
        10   -7.4434208790e+00    5.5550550425e+01   -1.3787907711e+01    6.3444868325e+00    2.3742694705e+00   -1.6162177182e+01    1.2800000000e+02    8.3122200003e-03    6.4746093750e-01
        11   -7.4107797014e+00    5.5073495861e+01   -1.0902186839e+01    3.4914071379e+00    2.4798258819e+00   -1.3382012721e+01    1.2800000000e+02    8.5437369999e-03    6.5673828125e-01
        12   -7.5508062339e+00    5.7345744541e+01   -1.5664995611e+01    8.1141893773e+00    2.8786359810e+00   -1.8543631592e+01    1.2800000000e+02    8.4459509999e-03    6.3525390625e-01
        13   -7.3265271797e+00    5.3904784665e+01   -1.3408110062e+01    6.0815828821e+00    2.9678057858e+00   -1.6375915848e+01    1.2800000000e+02    9.2569239996e-03    6.3183593750e-01
        14   -7.4380405544e+00    5.5538006679e+01   -1.2353455496e+01    4.9154149411e+00    2.6202961357e+00   -1.4973751631e+01    1.2800000000e+02    1.1706364000e-02    6.4355468750e-01
        15   -7.3247345826e+00    5.3837742586e+01   -1.1575769447e+01    4.2510348646e+00    2.7433616865e+00   -1.4319131134e+01    1.2800000000e+02    1.0314259999e-02    6.5625000000e-01
        16   -7.4820880124e+00    5.6184204989e+01   -1.4121662798e+01    6.6395747854e+00    2.2630442857e+00   -1.6384707083e+01    1.2800000000e+02    8.0286359998e-03    6.3720703125e-01
        17   -7.4119356179e+00    5.5113573125e+01   -1.5315012914e+01    7.9030772957e+00    2.7597956862e+00   -1.8074808600e+01    1.2800000000e+02    1.5110504000e-02    6.2792968750e-01
        18   -7.4258430150e+00    5.5443543283e+01   -1.8117093305e+01    1.0691250290e+01    2.5386785222e+00   -2.0655771828e+01    1.2800000000e+02    1.6556074000e-02    6.3085937500e-01
        19   -7.3303594230e+00    5.3853183515e+01   -1.0504308111e+01    3.1739486884e+00    2.3844856400e+00   -1.2888793751e+01    1.2800000000e+02    1.6078754000e-02    6.7333984375e-01
        20   -7.6231775805e+00    5.8432207908e+01   -1.7937435523e+01    1.0314257942e+01    2.9401844565e+00   -2.0877619979e+01    1.2800000000e+02    1.4933189000e-02    6.1523437500e-01
        21   -7.5069984690e+00    5.6671637221e+01   -1.5055101105e+01    7.5481026365e+00    2.6821719127e+00   -1.7737273018e+01    1.2800000000e+02    8.2157580000e-03    6.4208984375e-01
        22   -7.6588166950e+00    5.8960567838e+01   -1.9815081269e+01    1.2156264574e+01    2.9432491703e+00   -2.2758330439e+01    1.2800000000e+02    7.8824709999e-03    6.3037109375e-01
        23   -7.4122279037e+00    5.5204618981e+01   -1.3332297306e+01    5.9200694021e+00    2.4190593113e+00   -1.5751356617e+01    1.2800000000e+02    1.3793259000e-02    6.5087890625e-01
        24   -7.4854228811e+00    5.6189192986e+01   -1.1479505451e+01    3.9940825704e+00    2.4491908416e+00   -1.3928696293e+01    1.2800000000e+02    1.6198055000e-02    6.7480468750e-01
        25   -7.5407707113e+00    5.7107161779e+01   -1.7587719236e+01    1.0046948525e+01    2.7785803671e+00   -2.0366299603e+01    1.2800000000e+02    1.6290920000e-02    6.2500000000e-01
        26   -7.5367484005e+00    5.7211869696e+01   -1.4557279455e+01    7.0205310548e+00    2.5696034476e+00   -1.7126882903e+01    1.2800000000e+02    1.6244601999e-02    6.5039062500e-01
        27   -7.4775191032e+00    5.6056008260e+01   -1.5748368088e+01    8.2708489850e+00    2.7009706548e+00   -1.8449338743e+01    1.2800000000e+02    1.6565098001e-02    6.3867187500e-01
        28   -7.4325657160e+00    5.5423003984e+01   -1.2121334781e+01    4.6887690655e+00    2.4687023271e+00   -1.4590037109e+01    1.2800000000e+02    1.2734138000e-02    6.3037109375e-01
        29   -7.4261309384e+00    5.5266515847e+01   -1.1229042354e+01    3.8029114159e+00    2.3456267131e+00   -1.3574669067e+01    1.2800000000e+02    1.0657367000e-02    6.7382812500e-01
        30   -7.5262546301e+00    5.6882385979e+01   -1.4724128236e+01    7.1978736059e+00    2.5737051786e+00   -1.7297833415e+01    1.2800000000e+02    9.5111900000e-03    6.3525390625e-01
        31   -7.3682686754e+00    5.4393164976e+01   -1.2380477761e+01    5.0122090851e+00    2.4490293887e+00   -1.4829507149e+01    1.2800000000e+02    1.1979589000e-02    6.3134765625e-01
        32   -7.6432331322e+00    5.8720199303e+01   -1.4164131005e+01    6.5208978732e+00    2.4051076520e+00   -1.6569238657e+01    1.2800000000e+02    7.7939060002e-03    6.4306640625e-01
        33   -7.3737861869e+00    5.4538063779e+01   -1.2987827367e+01    5.6140411800e+00    2.6068241099e+00   -1.5594651477e+01    1.2800000000e+02    1.2048318000e-02    6.2646484375e-01
        34   -7.6016504118e+00    5.8006379665e+01   -1.9036229539e+01    1.1434579127e+01    2.7376522157e+00   -2.1773881755e+01    1.2800000000e+02    1.2359810000e-02    6.2060546875e-01
        35   -7.4979292661e+00    5.6450943877e+01   -1.6385767387e+01    8.8878381205e+00    2.7063333035e+00   -1.9092100690e+01    1.2800000000e+02    7.8365919999e-03    6.3378906250e-01
        36   -7.4518303760e+00    5.5673748112e+01   -1.3869696146e+01    6.4178657703e+00    2.5807884954e+00   -1.6450484642e+01    1.2800000000e+02    7.8645100002e-03    6.4355468750e-01
        37   -7.3372801980e+00    5.4100235907e+01   -1.2948153435e+01    5.6108732373e+00    2.8045145306e+00   -1.5752667966e+01    1.2800000000e+02    7.7054410003e-03    6.1767578125e-01
        38   -7.4894429410e+00    5.6290259500e+01   -1.4687902223e+01    7.1984592824e+00    2.6064725851e+00   -1.7294374809e+01    1.2800000000e+02    8.0245420004e-03    6.6552734375e-01
        39   -7.5912489781e+00    5.7917468551e+01   -1.7036073346e+01    9.4448243674e+00    2.9401604387e+00   -1.9976233784e+01    1.2800000000e+02    7.8019369994e-03    6.2744140625e-01
        40   -7.5012563421e+00    5.6617159696e+01   -1.4244878677e+01    6.7436223350e+00    2.6325825209e+00   -1.6877461198e+01    1.2800000000e+02    7.8482700001e-03    6.1914062500e-01
        41   -7.5867874826e+00    5.7853716088e+01   -1.3680918167e+01    6.0941306841e+00    3.1155706416e+00   -1.6796488808e+01    1.2800000000e+02    7.7519600000e-03    6.2109375000e-01
        42   -7.4058634395e+00    5.4984003667e+01   -1.0944887754e+01    3.5390243145e+00    2.5638538105e+00   -1.3508741564e+01    1.2800000000e+02    8.0122879999e-03    6.6748046875e-01
        43   -7.3735039727e+00    5.4515153795e+01   -1.3464977282e+01    6.0914733089e+00    2.6722870623e+00   -1.6137264344e+01    1.2800000000e+02    7.7965279997e-03    6.4843750000e-01
        44   -7.4002323532e+00    5.4910026785e+01   -1.2422465161e+01    5.0222328081e+00    2.4494565239e+00   -1.4871921685e+01    1.2800000000e+02    7.7686539998e-03    6.3574218750e-01
        45   -7.4163149407e+00    5.5114361854e+01   -1.2756460835e+01    5.3401458948e+00    2.7964888007e+00   -1.5552949636e+01    1.2800000000e+02    7.7918059997e-03    6.3085937500e-01
        46   -7.5126169221e+00    5.6647440245e+01   -1.5864782823e+01    8.3521659014e+00    2.5098418382e+00   -1.8374624662e+01    1.2800000000e+02    7.8411850000e-03    6.4306640625e-01
        47   -7.4785335087e+00    5.6223949155e+01   -1.5022552055e+01    7.5440185464e+00    2.7751975402e+00   -1.7797749595e+01    1.2800000000e+02    7.7934580004e-03    6.2060546875e-01
        48   -7.5815839924e+00    5.7815773505e+01   -1.4891706848e+01    7.3101228554e+00    2.5563094834e+00   -1.7448016331e+01    1.2800000000e+02    7.8296590000e-03    6.3281250000e-01
        49   -7.3373353983e+00    5.4080104237e+01   -1.6320179035e+01    8.9828436367e+00    2.9642389726e+00   -1.9284418008e+01    1.2800000000e+02    7.8862590008e-03    6.3183593750e-01
        50   -7.3464730104e+00    5.4267325225e+01   -1.3799753775e+01    6.4532807645e+00    2.6076063615e+00   -1.6407360136e+01    1.2800000000e+02    7.6559740000e-03    6.1816406250e-01
        51   -7.4615283737e+00    5.5898982539e+01   -1.2460984521e+01    4.9994561476e+00    3.2070126408e+00   -1.5667997162e+01    1.2800000000e+02    7.8618919997e-03    6.4453125000e-01
        52   -7.5164347564e+00    5.6733687210e+01   -1.3634766785e+01    6.1183320287e+00    2.4630010774e+00   -1.6097767862e+01    1.2800000000e+02    8.0575850006e-03    6.4257812500e-01
        53   -7.4248074193e+00    5.5330451833e+01   -1.6441164690e+01    9.0163572704e+00    2.5531460621e+00   -1.8994310752e+01    1.2800000000e+02    7.8508819997e-03    6.4208984375e-01
        54   -7.5721479926e+00    5.7622310673e+01   -1.6896328759e+01    9.3241807665e+00    2.5569696049e+00   -1.9453298364e+01    1.2800000000e+02    7.9278260000e-03    6.3867187500e-01
        55   -7.4406333605e+00    5.5484544381e+01   -1.3322387213e+01    5.8817538521e+00    2.9434880596e+00   -1.6265875272e+01    1.2800000000e+02    7.8435209998e-03    6.4355468750e-01
        56   -7.3845420551e+00    5.4626687282e+01   -1.1880829563e+01    4.4962875075e+00    2.4631574911e+00   -1.4343987054e+01    1.2800000000e+02    7.8898709999e-03    6.4013671875e-01
        57   -7.4815607217e+00    5.6323297085e+01   -1.9192054334e+01    1.1710493612e+01    3.3396252951e+00   -2.2531679629e+01    1.2800000000e+02    7.7644339999e-03    6.1718750000e-01
        58   -7.5318029754e+00    5.7121238133e+01   -1.6390190232e+01    8.8583872565e+00    3.2162763943e+00   -1.9606466626e+01    1.2800000000e+02    7.8565590002e-03    6.1328125000e-01
        59   -7.4044033579e+00    5.4951199447e+01   -1.1159385879e+01    3.7549825207e+00    2.4063161747e+00   -1.3565702053e+01    1.2800000000e+02    7.8813430000e-03    6.4599609375e-01
        60   -7.3383034007e+00    5.4090176944e+01   -1.4589003246e+01    7.2506998450e+00    2.7544127790e+00   -1.7343416025e+01    1.2800000000e+02    7.8607099995e-03    6.2695312500e-01
        61   -7.4786246777e+00    5.6166787666e+01   -1.2803507038e+01    5.3248823599e+00    2.6862692874e+00   -1.5489776325e+01    1.2800000000e+02    7.8520380002e-03    6.4794921875e-01
        62   -7.4058043343e+00    5.5034089641e+01   -1.2205036705e+01    4.7992323703e+00    2.2478072516e+00   -1.4452843956e+01    1.2800000000e+02    7.9506080001e-03    6.6796875000e-01
        63   -7.3225634107e+00    5.3777041300e+01   -1.1975049065e+01    4.6524856545e+00    2.3629158507e+00   -1.4337964916e+01    1.2800000000e+02    7.7981510003e-03    6.5283203125e-01
        64   -7.4224049062e+00    5.5310847905e+01   -1.4571443411e+01    7.1490385051e+00    2.8755700637e+00   -1.7447013475e+01    1.2800000000e+02    7.9470909996e-03    6.3769531250e-01
        65   -7.3799072468e+00    5.4783616811e+01   -1.3929835858e+01    6.5499286115e+00    2.6848692988e+00   -1.6614705157e+01    1.2800000000e+02    7.8674209999e-03    6.3867187500e-01
        66   -7.4360043961e+00    5.5431719199e+01   -1.5831883746e+01    8.3958793497e+00    2.1912965076e+00   -1.8023180253e+01    1.2800000000e+02    7.9797600001e-03    6.6796875000e-01
        67   -7.6765625000e+00    5.9158267355e+01   -2.0364933647e+01    1.2688371147e+01    2.7357540491e+00   -2.3100687696e+01    1.2800000000e+02    7.8085730001e-03    6.3037109375e-01
        68   -7.4132264790e+00    5.5082744958e+01   -1.0648371656e+01    3.2351451771e+00    2.1929403990e+00   -1.2841312055e+01    1.2800000000e+02    8.0059170004e-03    6.7138671875e-01
        69   -7.5554337408e+00    5.7442591414e+01   -1.6955673699e+01    9.4002399584e+00    2.8739410800e+00   -1.9829614779e+01    1.2800000000e+02    7.7713480005e-03    6.2060546875e-01
        70   -7.4659774643e+00    5.5988129902e+01   -1.2908723887e+01    5.4427464224e+00    2.9786836418e+00   -1.5887407529e+01    1.2800000000e+02    7.9853920006e-03    6.4257812500e-01
        71   -7.4845474981e+00    5.6384735334e+01   -1.3897756962e+01    6.4132094644e+00    2.8634441729e+00   -1.6761201135e+01    1.2800000000e+02    7.9266140001e-03    6.4746093750e-01
        72   -7.4019888570e+00    5.5002579153e+01   -1.3037188333e+01    5.6351994758e+00    2.3637786344e+00   -1.5400966967e+01    1.2800000000e+02    7.8580870004e-03    6.5673828125e-01
        73   -7.4048293124e+00    5.5011690567e+01   -1.3256059053e+01    5.8512297410e+00    2.6746823221e+00   -1.5930741375e+01    1.2800000000e+02    7.9833070004e-03    6.4062500000e-01
        74   -7.4930400740e+00    5.6439640042e+01   -1.3363731452e+01    5.8706913776e+00    2.5950513121e+00   -1.5958782764e+01    1.2800000000e+02    7.8094630007e-03    6.4306640625e-01
        75   -7.6835638218e+00    5.9350891118e+01   -1.4184711736e+01    6.5011479140e+00    2.7233549104e+00   -1.6908066646e+01    1.2800000000e+02    7.9236909996e-03    6.2988281250e-01
        76   -7.6171104286e+00    5.8338168441e+01   -1.7746758904e+01    1.0129648476e+01    2.7133605715e+00   -2.0460119476e+01    1.2800000000e+02    7.6860339996e-03    6.1230468750e-01
        77   -7.5546885396e+00    5.7322284748e+01   -1.5213141443e+01    7.6584529033e+00    2.7001161835e+00   -1.7913257626e+01    1.2800000000e+02    7.9227360002e-03    6.4208984375e-01
        78   -7.5202072767e+00    5.6820037158e+01   -1.4787082453e+01    7.2668751762e+00    2.7620146212e+00   -1.7549097074e+01    1.2800000000e+02    7.9308679997e-03    6.4990234375e-01
        79   -7.4024709275e+00    5.4965432318e+01   -2.1193422189e+01    1.3790951261e+01    2.6735235376e+00   -2.3866945726e+01    1.2800000000e+02    7.9740010005e-03    6.3525390625e-01
        80   -7.4818824852e+00    5.6138941138e+01   -1.4563570802e+01    7.0816883165e+00    2.5872514617e+00   -1.7150822263e+01    1.2800000000e+02    7.9151200007e-03    6.4355468750e-01
        81   -7.5570202431e+00    5.7496347708e+01   -1.8252430340e+01    1.0695410097e+01    2.8281335924e+00   -2.1080563932e+01    1.2800000000e+02    7.8165790001e-03    6.0644531250e-01
