#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5136105489e+00    5.6620342273e+01   -1.4878686530e+01    7.3650759814e+00    2.8761802059e+00   -1.7754866736e+01    3.2000000000e+01    2.1660490002e-03    6.4843750000e-01
         1   -7.3394238674e+00    5.3958878305e+01   -1.2212330182e+01    4.8729063150e+00    2.7084087876e+00   -1.4920738970e+01    3.2000000000e+01    2.1384929996e-03    6.2109375000e-01
         2   -7.2433493950e+00    5.2683788047e+01   -1.5247854037e+01    8.0045046416e+00    3.0805289357e+00   -1.8328382972e+01    3.2000000000e+01    1.9698110000e-03    6.1132812500e-01
         3   -7.3405083457e+00    5.3970254432e+01   -1.3102226933e+01    5.7617185869e+00    2.9053124531e+00   -1.6007539386e+01    3.2000000000e+01    1.9849110004e-03    6.5039062500e-01
         4   -7.4587086484e+00    5.5757941480e+01   -1.0352695928e+01    2.8939872794e+00    2.6144337355e+00   -1.2967129663e+01    3.2000000000e+01    2.0196700007e-03    6.6210937500e-01
         5   -7.5964818860e+00    5.8130649391e+01   -1.3064048595e+01    5.4675667093e+00    2.2992286361e+00   -1.5363277231e+01    3.2000000000e+01    1.9874919999e-03    6.4453125000e-01
         6   -7.3575606295e+00    5.4431221009e+01   -3.2962466201e+01    2.5604905572e+01    2.6735339084e+00   -3.5636000110e+01    3.2000000000e+01    1.9488520002e-03    6.4648437500e-01
         7   -7.5613265317e+00    5.7446123698e+01   -1.5715166964e+01    8.1538404327e+00    1.9855617920e+00   -1.7700728756e+01    3.2000000000e+01    2.0022730005e-03    6.8164062500e-01
         8   -7.5162631161e+00    5.6621014842e+01   -9.8038639572e+00    2.2876008411e+00    2.4808920965e+00   -1.2284756054e+01    3.2000000000e+01    2.0343690003e-03    6.8750000000e-01
         9   -7.5822699788e+00    5.7708683838e+01   -1.5061664177e+01    7.4793941982e+00    2.9239704966e+00   -1.7985634674e+01    3.2000000000e+01    1.9626149997e-03    6.3281250000e-01
        10   -7.4123122205e+00    5.5151208745e+01   -1.5799325750e+01    8.3870135292e+00    2.8610611148e+00   -1.8660386865e+01    3.2000000000e+01    1.9640370001e-03    6.1523437500e-01
        11   -7.3325365171e+00    5.3876459271e+01   -1.1719872141e+01    4.3873356242e+00    2.5177687469e+00   -1.4237640888e+01    3.2000000000e+01    1.9610130003e-03    6.3476562500e-01
        12   -7.4342732099e+00    5.5424749634e+01   -1.1143443437e+01    3.7091702271e+00    3.2761510539e+00   -1.4419594491e+01    3.2000000000e+01    1.9696250001e-03    6.3476562500e-01
        13   -7.9586876231e+00    6.3975633359e+01   -1.7291077932e+01    9.3323903089e+00    3.2356892029e+00   -2.0526767135e+01    3.2000000000e+01    1.9484069999e-03    6.1132812500e-01
        14   -7.3892888475e+00    5.4763037073e+01   -1.5509506257e+01    8.1202174093e+00    3.3160708222e+00   -1.8825577079e+01    3.2000000000e+01    1.9449319998e-03    6.1914062500e-01
        15   -7.5147009236e+00    5.6727209930e+01   -1.4837071904e+01    7.3223709806e+00    2.4922448481e+00   -1.7329316752e+01    3.2000000000e+01    2.0644350006e-03    6.6992187500e-01
        16   -7.3875052638e+00    5.4671091524e+01   -1.3911109177e+01    6.5236039129e+00    2.6132622597e+00   -1.6524371436e+01    3.2000000000e+01    2.0174140000e-03    6.4453125000e-01
        17   -7.1869145060e+00    5.1717183405e+01   -9.3912152346e+00    2.2043007286e+00    1.6693179487e+00   -1.1060533183e+01    3.2000000000e+01    1.9493999998e-03    6.6992187500e-01
        18   -7.5447166811e+00    5.7112624654e+01   -1.5346414410e+01    7.8016977287e+00    2.5187972496e+00   -1.7865211659e+01    3.2000000000e+01    2.1470740003e-03    6.5039062500e-01
        19   -7.4404548392e+00    5.5511752565e+01   -1.1721901195e+01    4.2814463559e+00    2.5127680833e+00   -1.4234669278e+01    3.2000000000e+01    1.9955950002e-03    6.7773437500e-01
        20   -7.3728990871e+00    5.4435196784e+01   -1.1547731081e+01    4.1748319937e+00    2.5510931790e+00   -1.4098824260e+01    3.2000000000e+01    2.0091959996e-03    6.4843750000e-01
        21   -7.4621635210e+00    5.5928479258e+01   -1.1303552160e+01    3.8413886393e+00    2.6002937388e+00   -1.3903845899e+01    3.2000000000e+01    1.9959100000e-03    6.5039062500e-01
        22   -7.4481093007e+00    5.5544636937e+01   -9.9306148814e+00    2.4825055807e+00    2.2857101686e+00   -1.2216325050e+01    3.2000000000e+01    2.0082500005e-03    6.7968750000e-01
        23   -7.4370453754e+00    5.5487175167e+01   -1.2619038036e+01    5.1819926607e+00    2.4576481663e+00   -1.5076686202e+01    3.2000000000e+01    1.9546820004e-03    6.2695312500e-01
        24   -7.7122666116e+00    5.9749657042e+01   -1.6256086174e+01    8.5438195619e+00    2.7667473763e+00   -1.9022833550e+01    3.2000000000e+01    1.9565680004e-03    6.2695312500e-01
        25   -7.4237493121e+00    5.5282369999e+01   -1.4658359103e+01    7.2346097905e+00    2.6308693518e+00   -1.7289228454e+01    3.2000000000e+01    2.0027350001e-03    6.8359375000e-01
        26   -7.6732917820e+00    5.9073208509e+01   -1.2319602212e+01    4.6463104297e+00    2.5471219900e+00   -1.4866724202e+01    3.2000000000e+01    1.9944609994e-03    6.4453125000e-01
        27   -7.2963669594e+00    5.3347858006e+01   -9.9553010213e+00    2.6589340619e+00    2.5395748926e+00   -1.2494875914e+01    3.2000000000e+01    1.9989570001e-03    6.7187500000e-01
        28   -7.3448414125e+00    5.4258117286e+01   -2.3623217138e+01    1.6278375725e+01    3.5509951451e+00   -2.7174212283e+01    3.2000000000e+01    1.9248259996e-03    5.8203125000e-01
        29   -8.0619117223e+00    6.5453502669e+01   -1.8222870031e+01    1.0160958309e+01    2.7759025304e+00   -2.0998772561e+01    3.2000000000e+01    1.9655449996e-03    6.3671875000e-01
        30   -7.4557893273e+00    5.5731821358e+01   -1.1050310836e+01    3.5945215089e+00    2.4647700200e+00   -1.3515080856e+01    3.2000000000e+01    2.0093730000e-03    6.9531250000e-01
        31   -7.1553452072e+00    5.1299074188e+01   -1.2806682112e+01    5.6513369044e+00    2.5862031871e+00   -1.5392885299e+01    3.2000000000e+01    1.9370270002e-03    6.1328125000e-01
        32   -8.2410340994e+00    6.8680226125e+01   -2.0694104379e+01    1.2453070280e+01    2.4043556748e+00   -2.3098460054e+01    3.2000000000e+01    2.0635210003e-03    6.1914062500e-01
        33   -7.4956560267e+00    5.6272275119e+01   -1.1893396229e+01    4.3977402021e+00    2.1789393427e+00   -1.4072335571e+01    3.2000000000e+01    2.0301149998e-03    6.4062500000e-01
        34   -7.5118169025e+00    5.6558950625e+01   -1.5692069076e+01    8.1802521730e+00    2.1286869968e+00   -1.7820756072e+01    3.2000000000e+01    2.0155440006e-03    6.7187500000e-01
        35   -7.6282844469e+00    5.8467062709e+01   -1.8544219547e+01    1.0915935100e+01    3.4696853988e+00   -2.2013904946e+01    3.2000000000e+01    2.0984479997e-03    6.1914062500e-01
        36   -7.3540359877e+00    5.4219817162e+01   -1.1786106230e+01    4.4320702425e+00    2.2907577172e+00   -1.4076863947e+01    3.2000000000e+01    2.0785119996e-03    6.5429687500e-01
        37   -7.3531464568e+00    5.4139606541e+01   -1.1764671574e+01    4.4115251168e+00    3.5848187163e+00   -1.5349490290e+01    3.2000000000e+01    1.9611389998e-03    6.4257812500e-01
        38   -7.6036057131e+00    5.8078104912e+01   -1.5826506024e+01    8.2229003110e+00    2.9547291840e+00   -1.8781235208e+01    3.2000000000e+01    1.9633430002e-03    6.3085937500e-01
        39   -7.4914314032e+00    5.6431317774e+01   -1.3313888433e+01    5.8224570295e+00    2.7053968573e+00   -1.6019285290e+01    3.2000000000e+01    2.0567679994e-03    6.6406250000e-01
        40   -7.3721085685e+00    5.4436005048e+01   -1.2752702299e+01    5.3805937304e+00    2.5598666311e+00   -1.5312568930e+01    3.2000000000e+01    1.9261589996e-03    6.1718750000e-01
        41   -7.3397618133e+00    5.4010413523e+01   -9.9208234354e+00    2.5810616221e+00    2.3726557732e+00   -1.2293479209e+01    3.2000000000e+01    2.5391810004e-03    6.8945312500e-01
        42   -7.4799475233e+00    5.6078375215e+01   -1.1303310267e+01    3.8233627433e+00    2.8275772871e+00   -1.4130887554e+01    3.2000000000e+01    3.3581210000e-03    6.5625000000e-01
        43   -7.4971001323e+00    5.6407780227e+01   -1.3305507694e+01    5.8084075620e+00    2.4323095509e+00   -1.5737817245e+01    3.2000000000e+01    2.1117629994e-03    6.2695312500e-01
        44   -7.2146092601e+00    5.2141215907e+01   -8.8788924386e+00    1.6642831785e+00    2.0083374533e+00   -1.0887229892e+01    3.2000000000e+01    2.0238050001e-03    6.6992187500e-01
        45   -7.3671638436e+00    5.4351739039e+01   -1.0701261681e+01    3.3340978378e+00    2.0821043684e+00   -1.2783366050e+01    3.2000000000e+01    1.9864270007e-03    6.7773437500e-01
        46   -7.5885829533e+00    5.7709040246e+01   -1.4766747207e+01    7.1781642538e+00    3.1472018158e+00   -1.7913949023e+01    3.2000000000e+01    1.9247929995e-03    6.1328125000e-01
        47   -7.9965447273e+00    6.4495430506e+01   -2.3302269125e+01    1.5305724397e+01    3.8159647795e+00   -2.7118233904e+01    3.2000000000e+01    2.0175399995e-03    5.8593750000e-01
        48   -7.5993497103e+00    5.7938946494e+01   -2.5343361750e+01    1.7744012040e+01    2.4059652830e+00   -2.7749327033e+01    3.2000000000e+01    2.0553159993e-03    6.3867187500e-01
        49   -7.3833674781e+00    5.4662106186e+01   -1.2763854336e+01    5.3804868582e+00    2.8167701491e+00   -1.5580624485e+01    3.2000000000e+01    2.0113399996e-03    6.1718750000e-01
        50   -7.6731591145e+00    5.9042493722e+01   -1.1045224703e+01    3.3720655881e+00    2.2438815210e+00   -1.3289106224e+01    3.2000000000e+01    2.1169780002e-03    6.6796875000e-01
        51   -7.5162055055e+00    5.6774367021e+01   -1.6833829316e+01    9.3176238100e+00    2.3906536873e+00   -1.9224483003e+01    3.2000000000e+01    1.9486419997e-03    6.5234375000e-01
        52   -7.4952642842e+00    5.6390583677e+01   -2.9697179680e+01    2.2201915395e+01    3.1079640318e+00   -3.2805143711e+01    3.2000000000e+01    1.9477420001e-03    6.0546875000e-01
        53   -7.3393469954e+00    5.3980672251e+01   -1.3845630787e+01    6.5062837912e+00    2.8534098598e+00   -1.6699040646e+01    3.2000000000e+01    1.9169090001e-03    5.8789062500e-01
        54   -7.3680553842e+00    5.4364764780e+01   -1.1235302099e+01    3.8672467145e+00    2.7061907334e+00   -1.3941492832e+01    3.2000000000e+01    1.9783449998e-03    6.5234375000e-01
        55   -7.5629961155e+00    5.7448282184e+01   -1.8905979174e+01    1.1342983059e+01    3.5481187329e+00   -2.2454097907e+01    3.2000000000e+01    1.9266580002e-03    5.9765625000e-01
