#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5474843698e+00    5.7222976760e+01   -1.2457950392e+01    4.9104660220e+00    2.2804727070e+00   -1.4738423099e+01    1.2800000000e+02    8.0486100005e-03    6.5869140625e-01
         1   -7.4244690722e+00    5.5317672858e+01   -1.2481694912e+01    5.0572258400e+00    2.5103094345e+00   -1.4992004347e+01    1.2800000000e+02    8.0274120000e-03    6.4599609375e-01
         2   -7.7174351554e+00    5.9829672941e+01   -1.5603839660e+01    7.8864045041e+00    2.5416125216e+00   -1.8145452181e+01    1.2800000000e+02    8.2275389996e-03    6.4843750000e-01
         3   -7.4225964441e+00    5.5239874945e+01   -1.4338459337e+01    6.9158628926e+00    2.8480675271e+00   -1.7186526864e+01    1.2800000000e+02    7.8621679995e-03    6.2304687500e-01
         4   -7.4256005089e+00    5.5275614705e+01   -1.7926728605e+01    1.0501128096e+01    2.6424794267e+00   -2.0569208031e+01    1.2800000000e+02    7.8872360000e-03    6.4306640625e-01
         5   -7.3920962025e+00    5.4761779437e+01   -1.1970942131e+01    4.5788459287e+00    2.6536708554e+00   -1.4624612987e+01    1.2800000000e+02    8.2386270005e-03    6.5234375000e-01
         6   -7.4270919353e+00    5.5336930243e+01   -1.2943684813e+01    5.5165928780e+00    2.7479127934e+00   -1.5691597607e+01    1.2800000000e+02    8.5516320005e-03    6.4160156250e-01
         7   -7.4237764366e+00    5.5328796251e+01   -1.3425369956e+01    6.0015935199e+00    2.4948560917e+00   -1.5920226048e+01    1.2800000000e+02    7.9867450004e-03    6.7480468750e-01
         8   -7.3156002457e+00    5.3656452841e+01   -1.2243320561e+01    4.9277203157e+00    2.4383693339e+00   -1.4681689895e+01    1.2800000000e+02    8.2522690000e-03    6.4355468750e-01
         9   -7.5464173981e+00    5.7237085143e+01   -1.4243918205e+01    6.6975008065e+00    2.7051791987e+00   -1.6949097403e+01    1.2800000000e+02    7.8476600002e-03    6.2792968750e-01
        10   -7.4962942867e+00    5.6339677659e+01   -1.5304670545e+01    7.8083762584e+00    2.5339143731e+00   -1.7838584918e+01    1.2800000000e+02    8.2718110007e-03    6.4794921875e-01
        11   -7.4737422542e+00    5.6042814456e+01   -1.5537391809e+01    8.0636495548e+00    2.7471726480e+00   -1.8284564457e+01    1.2800000000e+02    7.9042670004e-03    6.3916015625e-01
        12   -7.2981028144e+00    5.3389873630e+01   -1.2859079533e+01    5.5609767184e+00    3.0424676286e+00   -1.5901547161e+01    1.2800000000e+02    8.0920720002e-03    6.3037109375e-01
