#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4204863480e+00    5.5147361531e+01   -1.1240413200e+01    3.8199268516e+00    2.5835897801e+00   -1.3824002980e+01    3.2000000000e+01    2.0415090003e-03    6.4843750000e-01
         1   -7.6867809889e+00    5.9286828398e+01   -1.5278645152e+01    7.5918641631e+00    2.5625203987e+00   -1.7841165551e+01    3.2000000000e+01    1.9229840000e-03    6.2695312500e-01
         2   -7.3633501694e+00    5.4361807225e+01   -1.2916577662e+01    5.5532274922e+00    2.7838382976e+00   -1.5700415959e+01    3.2000000000e+01    1.9396499993e-03    6.2890625000e-01
         3   -7.1470081457e+00    5.1139558775e+01   -1.2392344408e+01    5.2453362624e+00    2.6251386564e+00   -1.5017483064e+01    3.2000000000e+01    1.9461390002e-03    6.4062500000e-01
         4   -7.2077684675e+00    5.2033615545e+01   -1.2412210025e+01    5.2044415572e+00    2.3415608361e+00   -1.4753770861e+01    3.2000000000e+01    1.9444339996e-03    6.3867187500e-01
         5   -7.3021317172e+00    5.3385813051e+01   -1.3448350643e+01    6.1462189256e+00    2.2792362698e+00   -1.5727586913e+01    3.2000000000e+01    1.9165049998e-03    6.1132812500e-01
         6   -7.3491260412e+00    5.4103242633e+01   -1.3216034266e+01    5.8669082245e+00    2.5545853414e+00   -1.5770619607e+01    3.2000000000e+01    1.9398909999e-03    6.4062500000e-01
         7   -7.1902318362e+00    5.1796209669e+01   -1.2128732775e+01    4.9385009385e+00    2.6873986098e+00   -1.4816131385e+01    3.2000000000e+01    2.1097950003e-03    6.4453125000e-01
         8   -7.3873698926e+00    5.4713140202e+01   -1.4214578192e+01    6.8272082996e+00    3.1169035641e+00   -1.7331481756e+01    3.2000000000e+01    1.9061869998e-03    6.0156250000e-01
         9   -7.8161380843e+00    6.1405531524e+01   -1.9631368768e+01    1.1815230683e+01    3.5540285532e+00   -2.3185397321e+01    3.2000000000e+01    1.9452659999e-03    5.9570312500e-01
        10   -7.4046996464e+00    5.4979023397e+01   -1.1251047518e+01    3.8463478719e+00    2.3834057682e+00   -1.3634453287e+01    3.2000000000e+01    1.9679120005e-03    6.7968750000e-01
        11   -7.3096977926e+00    5.3530633532e+01   -1.1863396004e+01    4.5536982115e+00    2.1336982033e+00   -1.3997094207e+01    3.2000000000e+01    1.9652450001e-03    6.7578125000e-01
        12   -7.3695329674e+00    5.4464412753e+01   -1.2551585933e+01    5.1820529652e+00    2.2670985029e+00   -1.4818684435e+01    3.2000000000e+01    1.9423839994e-03    6.2695312500e-01
        13   -7.6173455942e+00    5.8145814489e+01   -1.4817568284e+01    7.2002226896e+00    2.0622931103e+00   -1.6879861394e+01    3.2000000000e+01    1.9603210003e-03    6.6796875000e-01
        14   -7.6314762251e+00    5.8512304093e+01   -1.4422284077e+01    6.7908078518e+00    2.5936661978e+00   -1.7015950275e+01    3.2000000000e+01    1.9533780005e-03    6.4453125000e-01
        15   -7.3352029308e+00    5.3864154633e+01   -1.1407087868e+01    4.0718849369e+00    2.1457577522e+00   -1.3552845620e+01    3.2000000000e+01    2.0437040002e-03    6.8164062500e-01
        16   -7.4763956294e+00    5.5985326611e+01   -1.3540925210e+01    6.0645295805e+00    2.7021396020e+00   -1.6243064812e+01    3.2000000000e+01    1.9399169996e-03    6.3085937500e-01
        17   -7.3647289671e+00    5.4402436209e+01   -1.0212326544e+01    2.8475975770e+00    2.3425615187e+00   -1.2554888063e+01    3.2000000000e+01    1.9765349998e-03    6.6601562500e-01
        18   -7.6119087485e+00    5.8150175942e+01   -1.1525087059e+01    3.9131783108e+00    2.1657901985e+00   -1.3690877258e+01    3.2000000000e+01    1.9664240008e-03    6.7578125000e-01
        19   -7.3136222152e+00    5.3589863268e+01   -1.1295568751e+01    3.9819465360e+00    2.0881281199e+00   -1.3383696871e+01    3.2000000000e+01    1.9078860005e-03    6.4257812500e-01
        20   -7.4030484045e+00    5.4917207278e+01   -1.0105471843e+01    2.7024234387e+00    2.1311276684e+00   -1.2236599512e+01    3.2000000000e+01    1.9546499998e-03    6.8164062500e-01
        21   -7.3293447325e+00    5.3823896637e+01   -1.2800736582e+01    5.4713918496e+00    2.5479291517e+00   -1.5348665734e+01    3.2000000000e+01    1.9333099999e-03    6.3867187500e-01
        22   -7.5325665754e+00    5.6829328527e+01   -1.1703707439e+01    4.1711408632e+00    3.0627905122e+00   -1.4766497951e+01    3.2000000000e+01    1.9177909999e-03    6.0937500000e-01
        23   -7.5950543154e+00    5.7963538574e+01   -1.2323607644e+01    4.7285533287e+00    2.4108765890e+00   -1.4734484233e+01    3.2000000000e+01    1.9299489995e-03    6.3085937500e-01
        24   -7.4822566929e+00    5.6085889501e+01   -1.1791032234e+01    4.3087755413e+00    2.4750391362e+00   -1.4266071370e+01    3.2000000000e+01    2.0377960000e-03    6.6992187500e-01
        25   -7.3856966329e+00    5.4693346918e+01   -1.2574261802e+01    5.1885651695e+00    2.2668886849e+00   -1.4841150487e+01    3.2000000000e+01    1.9838320004e-03    6.7773437500e-01
        26   -7.6439154671e+00    5.8764784613e+01   -1.5140382587e+01    7.4964671198e+00    2.5730825886e+00   -1.7713465176e+01    3.2000000000e+01    1.9189360000e-03    6.2304687500e-01
        27   -7.3873873367e+00    5.4693788509e+01   -1.3276183590e+01    5.8887962530e+00    3.2833608371e+00   -1.6559544427e+01    3.2000000000e+01    1.9443279998e-03    6.3476562500e-01
        28   -7.4733920368e+00    5.6130273413e+01   -1.1258221037e+01    3.7848290002e+00    2.7150140771e+00   -1.3973235114e+01    3.2000000000e+01    1.9436760003e-03    6.5234375000e-01
        29   -7.2154152282e+00    5.2164054282e+01   -1.3167669602e+01    5.9522543740e+00    2.0866745767e+00   -1.5254344179e+01    3.2000000000e+01    1.9252879993e-03    6.3281250000e-01
        30   -7.4014159063e+00    5.4883944406e+01   -1.8754136789e+01    1.1352720883e+01    2.6914481255e+00   -2.1445584915e+01    3.2000000000e+01    1.8660420001e-03    6.0156250000e-01
        31   -7.4989590930e+00    5.6536216400e+01   -1.3790681644e+01    6.2917225511e+00    2.4295391530e+00   -1.6220220797e+01    3.2000000000e+01    1.9758799999e-03    6.7578125000e-01
        32   -7.4242146079e+00    5.5210048545e+01   -1.1675614476e+01    4.2513998680e+00    2.5661398428e+00   -1.4241754319e+01    3.2000000000e+01    2.0223970005e-03    6.5625000000e-01
        33   -7.5458403627e+00    5.7099763394e+01   -3.8458043753e+01    3.0912203391e+01    2.4124690335e+00   -4.0870512787e+01    3.2000000000e+01    1.9058299995e-03    6.3281250000e-01
        34   -7.5926509516e+00    5.7900052091e+01   -1.5466302577e+01    7.8736516255e+00    2.1261000000e+00   -1.7592402577e+01    3.2000000000e+01    1.9518700001e-03    6.6210937500e-01
        35   -7.4096226655e+00    5.5081664835e+01   -1.1954711671e+01    4.5450890053e+00    2.6578040479e+00   -1.4612515719e+01    3.2000000000e+01    1.9603780001e-03    6.4648437500e-01
        36   -7.2701720211e+00    5.2947544755e+01   -1.1400678903e+01    4.1305068818e+00    2.5620537026e+00   -1.3962732605e+01    3.2000000000e+01    1.9550119996e-03    6.5429687500e-01
        37   -7.5317557185e+00    5.6911311372e+01   -1.7559222241e+01    1.0027466523e+01    2.6107718403e+00   -2.0169994082e+01    3.2000000000e+01    1.9493800000e-03    6.4648437500e-01
        38   -7.2854521233e+00    5.3184990465e+01   -1.1585090549e+01    4.2996384257e+00    2.9818956834e+00   -1.4566986232e+01    3.2000000000e+01    1.9305450005e-03    6.2695312500e-01
        39   -7.4509339661e+00    5.5640969222e+01   -2.3441566469e+01    1.5990632503e+01    3.5841187629e+00   -2.7025685232e+01    3.2000000000e+01    1.9183869999e-03    6.0546875000e-01
        40   -7.5805983647e+00    5.7607995296e+01   -2.1609146954e+01    1.4028548589e+01    2.4983159678e+00   -2.4107462922e+01    3.2000000000e+01    1.9350190005e-03    6.3671875000e-01
        41   -7.4382466039e+00    5.5696867022e+01   -1.3211056777e+01    5.7728101734e+00    2.8625971231e+00   -1.6073653900e+01    3.2000000000e+01    1.9982180002e-03    6.2695312500e-01
        42   -7.3227322435e+00    5.3696784884e+01   -9.7134870814e+00    2.3907548379e+00    2.7157682419e+00   -1.2429255323e+01    3.2000000000e+01    1.9774659995e-03    6.6015625000e-01
        43   -7.2602141771e+00    5.2807174294e+01   -1.2219096604e+01    4.9588824273e+00    2.6899688262e+00   -1.4909065431e+01    3.2000000000e+01    1.9791249997e-03    6.2695312500e-01
        44   -7.3191284695e+00    5.3661596039e+01   -1.1621278821e+01    4.3021503519e+00    2.2007792860e+00   -1.3822058107e+01    3.2000000000e+01    1.9741390006e-03    6.9140625000e-01
        45   -7.3342375309e+00    5.3907770016e+01   -1.2304299841e+01    4.9700623096e+00    2.4739073565e+00   -1.4778207197e+01    3.2000000000e+01    1.9133229998e-03    6.2695312500e-01
        46   -7.9284968719e+00    6.3207838778e+01   -2.3346301160e+01    1.5417804288e+01    2.6707799900e+00   -2.6017081150e+01    3.2000000000e+01    1.9318169998e-03    6.1132812500e-01
        47   -7.5083813965e+00    5.6712006704e+01   -1.8363802886e+01    1.0855421489e+01    2.4548507123e+00   -2.0818653598e+01    3.2000000000e+01    1.9706789999e-03    6.3671875000e-01
        48   -7.3395524978e+00    5.3976829184e+01   -1.2992400247e+01    5.6528477491e+00    2.4047722077e+00   -1.5397172455e+01    3.2000000000e+01    1.9323229999e-03    6.2500000000e-01
