#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4336058352e+00    5.5457976189e+01   -1.2123657869e+01    4.6900520340e+00    2.4775035003e+00   -1.4601161369e+01    1.2800000000e+02    8.0930029999e-03    6.5380859375e-01
         1   -7.4517110206e+00    5.5752163177e+01   -1.8463491854e+01    1.1011780833e+01    2.6310187327e+00   -2.1094510587e+01    1.2800000000e+02    8.1497820001e-03    6.3769531250e-01
         2   -7.6531502256e+00    5.8784140088e+01   -1.4980795815e+01    7.3276455890e+00    2.7093422049e+00   -1.7690138019e+01    1.2800000000e+02    7.8394380007e-03    6.5283203125e-01
         3   -7.4777647879e+00    5.6155390156e+01   -1.6033389468e+01    8.5556246805e+00    2.4559695483e+00   -1.8489359017e+01    1.2800000000e+02    7.6244239999e-03    6.3330078125e-01
         4   -7.4279024386e+00    5.5408154901e+01   -1.6961087043e+01    9.5331846043e+00    3.0035730867e+00   -1.9964660130e+01    1.2800000000e+02    7.6930140003e-03    6.2548828125e-01
         5   -7.5020646373e+00    5.6512971185e+01   -1.2243997948e+01    4.7419333102e+00    2.4168918449e+00   -1.4660889793e+01    1.2800000000e+02    7.7406900000e-03    6.4794921875e-01
         6   -7.4441851306e+00    5.5576067233e+01   -1.2623994513e+01    5.1798093822e+00    2.3571737943e+00   -1.4981168307e+01    1.2800000000e+02    7.6510310000e-03    6.3378906250e-01
         7   -7.4118813853e+00    5.5138043905e+01   -1.2262859062e+01    4.8509776771e+00    2.3752383696e+00   -1.4638097432e+01    1.2800000000e+02    7.7029859995e-03    6.4208984375e-01
         8   -7.3996247105e+00    5.4908503043e+01   -1.3591718648e+01    6.1920939379e+00    2.4525639080e+00   -1.6044282556e+01    1.2800000000e+02    7.7044710006e-03    6.4648437500e-01
         9   -7.5028194957e+00    5.6596626517e+01   -1.7370807926e+01    9.8679884302e+00    2.6479751170e+00   -2.0018783043e+01    1.2800000000e+02    7.6462269999e-03    6.2011718750e-01
        10   -7.4587294892e+00    5.5798323276e+01   -1.3574116301e+01    6.1153868113e+00    2.8426918541e+00   -1.6416808155e+01    1.2800000000e+02    7.8455160001e-03    6.4013671875e-01
        11   -7.6840464063e+00    5.9434205997e+01   -1.4688920817e+01    7.0048744106e+00    2.4316283444e+00   -1.7120549161e+01    1.2800000000e+02    7.6912519999e-03    6.3330078125e-01
        12   -7.4561827280e+00    5.5902292938e+01   -1.3038799282e+01    5.5826165544e+00    2.4861745752e+00   -1.5524973858e+01    1.2800000000e+02    7.7856050002e-03    6.5820312500e-01
        13   -7.5111587996e+00    5.6777598064e+01   -1.3451724235e+01    5.9405654357e+00    2.5737719719e+00   -1.6025496207e+01    1.2800000000e+02    7.7347200004e-03    6.4599609375e-01
        14   -7.3918301348e+00    5.4828453268e+01   -2.7227382751e+01    1.9835552616e+01    2.9164662391e+00   -3.0143848990e+01    1.2800000000e+02    7.6545339998e-03    6.2109375000e-01
