#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5420654557e+00    5.7177469859e+01   -1.5443339553e+01    7.9012740969e+00    2.6519934282e+00   -1.8095332981e+01    1.2800000000e+02    9.5325149996e-03    6.3427734375e-01
         1   -7.3909979013e+00    5.4816270490e+01   -1.4093975883e+01    6.7029779817e+00    2.5817702250e+00   -1.6675746108e+01    1.2800000000e+02    7.7020630006e-03    6.4990234375e-01
         2   -7.5375717644e+00    5.7071131556e+01   -1.5852903062e+01    8.3153312972e+00    3.1484520651e+00   -1.9001355127e+01    1.2800000000e+02    7.7424810006e-03    6.3232421875e-01
         3   -7.5902893549e+00    5.7896844609e+01   -1.4785018324e+01    7.1947289691e+00    2.6163472014e+00   -1.7401365525e+01    1.2800000000e+02    7.8821229999e-03    6.5380859375e-01
         4   -7.3019136683e+00    5.3468967058e+01   -1.1956574778e+01    4.6546611094e+00    2.6911090859e+00   -1.4647683864e+01    1.2800000000e+02    7.7430749998e-03    6.3916015625e-01
         5   -7.5362447869e+00    5.7042187500e+01   -1.7431260925e+01    9.8950161376e+00    2.5057902103e+00   -1.9937051135e+01    1.2800000000e+02    7.8195980004e-03    6.3818359375e-01
         6   -7.4728039842e+00    5.5972790980e+01   -1.0975980913e+01    3.5031769287e+00    2.1998528854e+00   -1.3175833798e+01    1.2800000000e+02    7.8074359999e-03    6.6748046875e-01
         7   -7.4871440964e+00    5.6249981095e+01   -1.3062620668e+01    5.5754765713e+00    2.3482674485e+00   -1.5410888116e+01    1.2800000000e+02    7.8572959992e-03    6.5722656250e-01
         8   -7.3521970587e+00    5.4449291637e+01   -1.6131006980e+01    8.7788099215e+00    2.3122690363e+00   -1.8443276016e+01    1.2800000000e+02    7.6104680002e-03    6.3476562500e-01
         9   -7.5315101354e+00    5.6967353161e+01   -1.5970355737e+01    8.4388456014e+00    2.6203181499e+00   -1.8590673887e+01    1.2800000000e+02    7.7410930007e-03    6.2890625000e-01
        10   -7.4115269719e+00    5.5089792472e+01   -1.2802319863e+01    5.3907928907e+00    2.7667126673e+00   -1.5569032530e+01    1.2800000000e+02    7.6880420002e-03    6.2890625000e-01
        11   -7.5285793562e+00    5.6893985140e+01   -1.2065159702e+01    4.5365803456e+00    2.8133155187e+00   -1.4878475220e+01    1.2800000000e+02    7.9951620000e-03    6.4404296875e-01
        12   -7.4701793203e+00    5.5995487627e+01   -1.3580997919e+01    6.1108185988e+00    2.4434833874e+00   -1.6024481307e+01    1.2800000000e+02    7.7187789993e-03    6.4062500000e-01
        13   -7.4213707273e+00    5.5266326613e+01   -1.4423530705e+01    7.0021599776e+00    2.5914092988e+00   -1.7014940004e+01    1.2800000000e+02    7.8493359997e-03    6.4257812500e-01
        14   -7.4731656482e+00    5.6046086759e+01   -1.2268150829e+01    4.7949851808e+00    2.2243220651e+00   -1.4492472894e+01    1.2800000000e+02    7.8103579999e-03    6.6455078125e-01
        15   -7.3454592834e+00    5.4170905492e+01   -1.3232780020e+01    5.8873207363e+00    2.5646510413e+00   -1.5797431061e+01    1.2800000000e+02    8.3984749999e-03    6.4648437500e-01
