#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5281603995e+00    5.6953604701e+01   -1.7031854322e+01    9.5036939228e+00    2.9802391089e+00   -2.0012093431e+01    3.2000000000e+01    2.0301220002e-03    6.2890625000e-01
         1   -7.9130901048e+00    6.3015046185e+01   -1.6156019989e+01    8.2429298846e+00    2.6936910901e+00   -1.8849711079e+01    3.2000000000e+01    1.9403819997e-03    6.6796875000e-01
         2   -7.3238727225e+00    5.3753166076e+01   -1.1873931930e+01    4.5500592078e+00    2.0245138964e+00   -1.3898445827e+01    3.2000000000e+01    1.9249349998e-03    6.3476562500e-01
         3   -7.2661556241e+00    5.2917269830e+01   -1.2500176480e+01    5.2340208562e+00    2.7767588310e+00   -1.5276935311e+01    3.2000000000e+01    1.9697789994e-03    6.6796875000e-01
         4   -7.5958424330e+00    5.7944380826e+01   -1.5439571251e+01    7.8437288185e+00    2.8718851950e+00   -1.8311456446e+01    3.2000000000e+01    1.9011420000e-03    5.9375000000e-01
         5   -7.5325523014e+00    5.6857365096e+01   -1.2887006326e+01    5.3544540249e+00    2.8194467247e+00   -1.5706453051e+01    3.2000000000e+01    2.0381320001e-03    6.5429687500e-01
         6   -7.6075123914e+00    5.8178608806e+01   -2.1610288893e+01    1.4002776502e+01    3.6439919686e+00   -2.5254280862e+01    3.2000000000e+01    1.8971700001e-03    5.8984375000e-01
         7   -7.5451999360e+00    5.7073269904e+01   -1.1432264157e+01    3.8870642207e+00    2.7077038599e+00   -1.4139968017e+01    3.2000000000e+01    1.9532900005e-03    6.6406250000e-01
         8   -7.5089319460e+00    5.6631012378e+01   -1.0836766841e+01    3.3278348951e+00    2.1731668185e+00   -1.3009933660e+01    3.2000000000e+01    1.9754119994e-03    6.9531250000e-01
         9   -7.3124714558e+00    5.3596072549e+01   -1.3493912498e+01    6.1814410423e+00    2.8729008592e+00   -1.6366813357e+01    3.2000000000e+01    1.9263120003e-03    6.3281250000e-01
        10   -7.4734445386e+00    5.5990599292e+01   -1.2077199463e+01    4.6037549240e+00    2.6412851869e+00   -1.4718484650e+01    3.2000000000e+01    1.9407770005e-03    6.3085937500e-01
        11   -7.6134051688e+00    5.8199230427e+01   -1.3201647774e+01    5.5882426053e+00    2.5954228792e+00   -1.5797070653e+01    3.2000000000e+01    1.9095920006e-03    6.2500000000e-01
        12   -7.6561044832e+00    5.8930154238e+01   -1.9210684893e+01    1.1554580410e+01    3.8390994541e+00   -2.3049784347e+01    3.2000000000e+01    1.9417409994e-03    6.4453125000e-01
        13   -7.1534941331e+00    5.1338175338e+01   -1.1782119347e+01    4.6286252135e+00    2.2934217119e+00   -1.4075541058e+01    3.2000000000e+01    1.9761270005e-03    6.1523437500e-01
        14   -7.3513885640e+00    5.4156224563e+01   -1.4292732232e+01    6.9413436677e+00    2.1286160729e+00   -1.6421348305e+01    3.2000000000e+01    1.9115160003e-03    6.5820312500e-01
        15   -7.6896195137e+00    5.9355446000e+01   -2.4571167368e+01    1.6881547854e+01    3.3260994910e+00   -2.7897266859e+01    3.2000000000e+01    1.9345050005e-03    6.2890625000e-01
        16   -7.3616153045e+00    5.4304698597e+01   -1.0945076952e+01    3.5834616477e+00    1.7423292618e+00   -1.2687406214e+01    3.2000000000e+01    1.9092530001e-03    6.8359375000e-01
        17   -7.4545418139e+00    5.5756186711e+01   -1.1226441729e+01    3.7718999153e+00    2.8150568599e+00   -1.4041498589e+01    3.2000000000e+01    1.9464560000e-03    6.4453125000e-01
        18   -7.4205774269e+00    5.5163440110e+01   -1.1239400031e+01    3.8188226042e+00    2.4939808514e+00   -1.3733380883e+01    3.2000000000e+01    1.9421290008e-03    6.2890625000e-01
