#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.5301043181e+00    5.7032641921e+01   -1.3262338548e+01    5.7322342298e+00    3.3008555305e+00   -1.6563194078e+01    1.2800000000e+02    8.7986649996e-03    6.3867187500e-01
         1   -7.5423348185e+00    5.7187864925e+01   -1.5739983908e+01    8.1976490894e+00    2.5721007199e+00   -1.8312084628e+01    1.2800000000e+02    7.8337909999e-03    6.4794921875e-01
         2   -7.5011979876e+00    5.6572074774e+01   -1.3112321198e+01    5.6111232101e+00    2.7496471749e+00   -1.5861968373e+01    1.2800000000e+02    7.7876480000e-03    6.3281250000e-01
         3   -7.6388997434e+00    5.8655391537e+01   -1.4353942357e+01    6.7150426135e+00    2.8164708639e+00   -1.7170413221e+01    1.2800000000e+02    8.0605589992e-03    6.4648437500e-01
         4   -7.4026418900e+00    5.4952770407e+01   -1.2999695983e+01    5.5970540928e+00    2.2257211724e+00   -1.5225417155e+01    1.2800000000e+02    7.8225079997e-03    6.6064453125e-01
         5   -7.5489319448e+00    5.7317575612e+01   -1.4998737835e+01    7.4498058902e+00    2.7887710439e+00   -1.7787508879e+01    1.2800000000e+02    8.2219380001e-03    6.3671875000e-01
         6   -7.4249593396e+00    5.5346973829e+01   -1.4818153221e+01    7.3931938816e+00    3.0539913555e+00   -1.7872144577e+01    1.2800000000e+02    8.1197780000e-03    6.2939453125e-01
         7   -7.3892681467e+00    5.4739204879e+01   -1.1346198862e+01    3.9569307149e+00    2.4766205536e+00   -1.3822819415e+01    1.2800000000e+02    1.2557705000e-02    6.6357421875e-01
         8   -7.4576376845e+00    5.5854045687e+01   -1.3158321800e+01    5.7006841159e+00    2.9504053616e+00   -1.6108727162e+01    1.2800000000e+02    1.3840624000e-02    6.4697265625e-01
         9   -7.3289729767e+00    5.3839796681e+01   -1.2392724934e+01    5.0637519576e+00    2.3483065464e+00   -1.4741031481e+01    1.2800000000e+02    1.4017790000e-02    6.4355468750e-01
        10   -7.5551565113e+00    5.7279077128e+01   -1.3052278388e+01    5.4971218762e+00    2.5346992350e+00   -1.5586977623e+01    1.2800000000e+02    8.3784899998e-03    6.4160156250e-01
        11   -7.5496117853e+00    5.7167787560e+01   -1.9361595998e+01    1.1811984212e+01    2.5138880967e+00   -2.1875484094e+01    1.2800000000e+02    7.7576260001e-03    6.4404296875e-01
        12   -7.3862855619e+00    5.4739185106e+01   -1.3270418975e+01    5.8841334130e+00    2.5035974169e+00   -1.5774016392e+01    1.2800000000e+02    7.9629920001e-03    6.4599609375e-01
        13   -7.6894744638e+00    5.9560932314e+01   -1.5872689359e+01    8.1832148948e+00    2.7416675061e+00   -1.8614356865e+01    1.2800000000e+02    7.7191809996e-03    6.3378906250e-01
        14   -7.5296484681e+00    5.6933195349e+01   -1.3109944240e+01    5.5802957719e+00    2.4336618890e+00   -1.5543606129e+01    1.2800000000e+02    7.7594020004e-03    6.4746093750e-01
        15   -7.3541486025e+00    5.4241902136e+01   -1.3995220247e+01    6.6410716442e+00    2.4566408022e+00   -1.6451861049e+01    1.2800000000e+02    8.6867370001e-03    6.6748046875e-01
        16   -7.4572606165e+00    5.5797056454e+01   -1.4612308974e+01    7.1550483572e+00    2.4844763340e+00   -1.7096785308e+01    1.2800000000e+02    7.8758340005e-03    6.2890625000e-01
        17   -7.4256093298e+00    5.5325250169e+01   -1.2835061335e+01    5.4094520055e+00    2.3393189351e+00   -1.5174380270e+01    1.2800000000e+02    8.0575219999e-03    6.4160156250e-01
        18   -7.5589347220e+00    5.7340976000e+01   -1.3953943904e+01    6.3950091824e+00    2.7050766346e+00   -1.6659020539e+01    1.2800000000e+02    1.1209823000e-02    6.4257812500e-01
        19   -7.4622293453e+00    5.5815265952e+01   -1.7744395020e+01    1.0282165675e+01    2.8628554880e+00   -2.0607250508e+01    1.2800000000e+02    1.2228314000e-02    6.4355468750e-01
        20   -7.4772824568e+00    5.6125875690e+01   -1.6114263459e+01    8.6369810026e+00    2.7494009091e+00   -1.8863664368e+01    1.2800000000e+02    7.7620970005e-03    6.4111328125e-01
        21   -7.5026111631e+00    5.6598737131e+01   -1.2431416542e+01    4.9288053789e+00    2.5573100803e+00   -1.4988726622e+01    1.2800000000e+02    7.8307960002e-03    6.5917968750e-01
        22   -7.6171848299e+00    5.8449260170e+01   -1.7680621490e+01    1.0063436660e+01    2.7846000342e+00   -2.0465221524e+01    1.2800000000e+02    7.8165360001e-03    6.5966796875e-01
        23   -7.3857521647e+00    5.4665057305e+01   -1.2007510787e+01    4.6217586227e+00    2.6338824841e+00   -1.4641393272e+01    1.2800000000e+02    8.2308000001e-03    6.4599609375e-01
        24   -7.6067756800e+00    5.8163902095e+01   -1.8204514361e+01    1.0597738681e+01    2.6304519225e+00   -2.0834966284e+01    1.2800000000e+02    8.4870900000e-03    6.2548828125e-01
        25   -7.5933118549e+00    5.7939629314e+01   -1.3493925891e+01    5.9006140363e+00    2.5701758761e+00   -1.6064101767e+01    1.2800000000e+02    8.1593329996e-03    6.3574218750e-01
        26   -7.6520592807e+00    5.8923046982e+01   -1.7843687476e+01    1.0191628196e+01    3.2764324602e+00   -2.1120119937e+01    1.2800000000e+02    7.7896720004e-03    6.1523437500e-01
        27   -7.4204580407e+00    5.5226192598e+01   -1.1611829234e+01    4.1913711936e+00    2.7785016215e+00   -1.4390330856e+01    1.2800000000e+02    7.8105460007e-03    6.5234375000e-01
        28   -7.5390917073e+00    5.7137282465e+01   -1.4731360793e+01    7.1922690856e+00    2.4689309318e+00   -1.7200291725e+01    1.2800000000e+02    7.8549030004e-03    6.3378906250e-01
        29   -7.2395485294e+00    5.2584544256e+01   -1.3623695165e+01    6.3841466360e+00    2.8386659728e+00   -1.6462361138e+01    1.2800000000e+02    7.7092560005e-03    6.2548828125e-01
        30   -7.4199301361e+00    5.5274434187e+01   -1.3749930934e+01    6.3300007975e+00    2.6700068112e+00   -1.6419937745e+01    1.2800000000e+02    7.9014949997e-03    6.4941406250e-01
        31   -7.5248459016e+00    5.6908804240e+01   -1.3354993720e+01    5.8301478179e+00    2.5242623201e+00   -1.5879256040e+01    1.2800000000e+02    7.7634299996e-03    6.4697265625e-01
        32   -7.5515712221e+00    5.7269387891e+01   -1.9135537606e+01    1.1583966384e+01    3.1894908051e+00   -2.2325028411e+01    1.2800000000e+02    7.6937900003e-03    6.1425781250e-01
        33   -7.4634492640e+00    5.5889297381e+01   -1.1997991486e+01    4.5345422224e+00    2.3279416002e+00   -1.4325933087e+01    1.2800000000e+02    7.8289609992e-03    6.5966796875e-01
        34   -7.6162019680e+00    5.8351518582e+01   -1.4084295877e+01    6.4680939093e+00    2.4190291450e+00   -1.6503325022e+01    1.2800000000e+02    7.7784300001e-03    6.3476562500e-01
        35   -7.3120039115e+00    5.3682952128e+01   -1.8766167535e+01    1.1454163624e+01    2.8196396750e+00   -2.1585807210e+01    1.2800000000e+02    8.2501979996e-03    6.5039062500e-01
        36   -7.4719082194e+00    5.6075024997e+01   -1.2836145705e+01    5.3642374856e+00    2.7563160039e+00   -1.5592461709e+01    1.2800000000e+02    7.7439879997e-03    6.5087890625e-01
        37   -7.3470585869e+00    5.4209517509e+01   -1.4728996307e+01    7.3819377205e+00    2.7187880001e+00   -1.7447784307e+01    1.2800000000e+02    7.7919160003e-03    6.1035156250e-01
        38   -7.2674372245e+00    5.3017547094e+01   -1.4432558959e+01    7.1651217349e+00    2.4971181977e+00   -1.6929677157e+01    1.2800000000e+02    8.0277290008e-03    6.2988281250e-01
        39   -7.4474866923e+00    5.5716870432e+01   -1.7408085495e+01    9.9605988022e+00    2.9443474458e+00   -2.0352432940e+01    1.2800000000e+02    8.1163080004e-03    6.2207031250e-01
        40   -7.3999479045e+00    5.4881809022e+01   -1.2185749999e+01    4.7858020944e+00    2.5220380460e+00   -1.4707788045e+01    1.2800000000e+02    7.7531890001e-03    6.5478515625e-01
        41   -7.6379380885e+00    5.8632867299e+01   -1.6380330944e+01    8.7423928556e+00    2.6362179225e+00   -1.9016548866e+01    1.2800000000e+02    7.8446880007e-03    6.3232421875e-01
        42   -7.4399575195e+00    5.5480281424e+01   -1.1973052558e+01    4.5330950385e+00    2.6613666992e+00   -1.4634419257e+01    1.2800000000e+02    7.8348830002e-03    6.6455078125e-01
        43   -7.5152034536e+00    5.6698083069e+01   -1.6163776704e+01    8.6485732505e+00    2.7249846464e+00   -1.8888761350e+01    1.2800000000e+02    7.9096270001e-03    6.3330078125e-01
        44   -7.6195216116e+00    5.8570505933e+01   -1.5374050488e+01    7.7545288763e+00    2.9745621292e+00   -1.8348612617e+01    1.2800000000e+02    7.9629789998e-03    6.2451171875e-01
        45   -7.4368490263e+00    5.5511618006e+01   -1.3216597224e+01    5.7797481979e+00    2.4592988980e+00   -1.5675896122e+01    1.2800000000e+02    8.0843060005e-03    6.4794921875e-01
        46   -7.3751937432e+00    5.4537380195e+01   -1.3034306575e+01    5.6591128314e+00    2.8243186373e+00   -1.5858625212e+01    1.2800000000e+02    7.7080860001e-03    6.4062500000e-01
        47   -7.6186975136e+00    5.8503078883e+01   -1.3592538787e+01    5.9738412732e+00    3.2233590991e+00   -1.6815897886e+01    1.2800000000e+02    7.8526879997e-03    6.3916015625e-01
