#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4456916758e+00    5.5938497249e+01   -1.4819695080e+01    7.3740034042e+00    2.7020793107e+00   -1.7521774391e+01    6.0000000000e+03    5.4806396300e-01    6.4288020833e-01
         1   -7.4493564683e+00    5.5999757737e+01   -1.4537640671e+01    7.0882842031e+00    2.7490980162e+00   -1.7286738688e+01    6.0000000000e+03    5.8947647450e-01    6.3870833333e-01
         2   -7.4282359644e+00    5.5662253417e+01   -1.4586624887e+01    7.1583889221e+00    2.7084810802e+00   -1.7295105967e+01    6.0000000000e+03    5.6495142250e-01    6.4182291667e-01
         3   -7.4443036750e+00    5.5919100145e+01   -1.4971246898e+01    7.5269432228e+00    2.6935303102e+00   -1.7664777208e+01    6.0000000000e+03    5.4244585650e-01    6.4273958333e-01
         4   -7.4364556744e+00    5.5797242378e+01   -1.4577454699e+01    7.1409990249e+00    2.7288344685e+00   -1.7306289168e+01    6.0000000000e+03    5.3922240900e-01    6.4073958333e-01
         5   -7.4413346673e+00    5.5886204706e+01   -1.4467885945e+01    7.0265512779e+00    2.7901246277e+00   -1.7258010573e+01    6.0000000000e+03    5.6068063900e-01    6.4078645833e-01
         6   -7.4436968035e+00    5.5883763385e+01   -1.4853391364e+01    7.4096945607e+00    2.6840255148e+00   -1.7537416879e+01    6.0000000000e+03    5.4833732900e-01    6.4252083333e-01
         7   -7.4660234091e+00    5.6263483942e+01   -1.5499923072e+01    8.0338996626e+00    2.7240733055e+00   -1.8223996377e+01    6.0000000000e+03    5.7552476600e-01    6.4066666667e-01
         8   -7.4560693897e+00    5.6095906905e+01   -1.4432498565e+01    6.9764291749e+00    2.6994477173e+00   -1.7131946282e+01    6.0000000000e+03    5.7822551200e-01    6.4318750000e-01
         9   -7.4524382341e+00    5.6042410786e+01   -1.4654198198e+01    7.2017599643e+00    2.6968990421e+00   -1.7351097240e+01    6.0000000000e+03    5.9027496400e-01    6.4178125000e-01
        10   -7.4304604166e+00    5.5706104647e+01   -1.4618782427e+01    7.1883220103e+00    2.7159760552e+00   -1.7334758482e+01    6.0000000000e+03    5.3952242050e-01    6.4093750000e-01
        11   -7.4767272383e+00    5.6401606225e+01   -1.4791346478e+01    7.3146192392e+00    2.6626282436e+00   -1.7453974721e+01    6.0000000000e+03    5.2907549900e-01    6.4280208333e-01
        12   -7.4609862233e+00    5.6176967037e+01   -1.4565525423e+01    7.1045391993e+00    2.7392750026e+00   -1.7304800425e+01    6.0000000000e+03    5.2607915150e-01    6.4108333333e-01
        13   -7.4369745474e+00    5.5819420125e+01   -1.4531605796e+01    7.0946312483e+00    2.7457275698e+00   -1.7277333365e+01    6.0000000000e+03    5.8025926950e-01    6.4103125000e-01
        14   -7.4443805588e+00    5.5919875967e+01   -1.5200328557e+01    7.7559479980e+00    2.6997895900e+00   -1.7900118147e+01    6.0000000000e+03    5.2928022900e-01    6.4173437500e-01
        15   -7.4375916756e+00    5.5806508414e+01   -1.4678341863e+01    7.2407501878e+00    2.7455606844e+00   -1.7423902548e+01    6.0000000000e+03    5.3369078800e-01    6.4377083333e-01
        16   -7.4283945254e+00    5.5655248688e+01   -1.4640065055e+01    7.2116705299e+00    2.6971766461e+00   -1.7337241701e+01    6.0000000000e+03    5.5788169450e-01    6.4189583333e-01
        17   -7.4332995655e+00    5.5739552522e+01   -1.4660940663e+01    7.2276410976e+00    2.7311729162e+00   -1.7392113579e+01    6.0000000000e+03    5.7130981700e-01    6.4176041667e-01
        18   -7.4391682285e+00    5.5843821334e+01   -1.5087889188e+01    7.6487209595e+00    2.7107068993e+00   -1.7798596087e+01    6.0000000000e+03    5.4865149050e-01    6.4063020833e-01
        19   -7.4400229383e+00    5.5847340722e+01   -1.4923837078e+01    7.4838141393e+00    2.6907454805e+00   -1.7614582558e+01    6.0000000000e+03    5.5596042750e-01    6.4273958333e-01
        20   -7.4398322809e+00    5.5861950464e+01   -1.4634422268e+01    7.1945899869e+00    2.6816331369e+00   -1.7316055405e+01    6.0000000000e+03    5.6758118650e-01    6.4413541667e-01
        21   -7.4507387771e+00    5.6001197783e+01   -1.4522284996e+01    7.0715462191e+00    2.6871211353e+00   -1.7209406131e+01    6.0000000000e+03    5.4578324350e-01    6.4234375000e-01
        22   -7.4434486360e+00    5.5911672145e+01   -1.4667873049e+01    7.2244244132e+00    2.6797587538e+00   -1.7347631803e+01    6.0000000000e+03    5.4354128600e-01    6.4305208333e-01
        23   -7.4497977304e+00    5.5992455873e+01   -1.4455922356e+01    7.0061246255e+00    2.7166499568e+00   -1.7172572313e+01    6.0000000000e+03    5.6675386950e-01    6.4262500000e-01
        24   -7.4473511311e+00    5.5961198633e+01   -1.4540030210e+01    7.0926790785e+00    2.7204490709e+00   -1.7260479280e+01    6.0000000000e+03    6.0257862650e-01    6.4045312500e-01
        25   -7.4582921170e+00    5.6132069681e+01   -1.4581633864e+01    7.1233417465e+00    2.7298531565e+00   -1.7311487020e+01    6.0000000000e+03    5.7408267450e-01    6.4108333333e-01
