#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonElec             BlockWeight         BlockCPU            AcceptRatio         
         0   -7.4850997933e+00    5.6276007970e+01   -1.5389164519e+01    7.9040647259e+00    2.6293137821e+00   -1.8018478301e+01    3.0000000000e+03    3.4867422600e-01    6.3839583333e-01
         1   -7.4964470388e+00    5.6457045927e+01   -1.5115083880e+01    7.6186368410e+00    2.6977620548e+00   -1.7812845935e+01    3.0000000000e+03    3.4216373200e-01    6.3629166667e-01
         2   -7.4707284014e+00    5.6055522565e+01   -1.4594642778e+01    7.1239143764e+00    2.6701346219e+00   -1.7264777400e+01    3.0000000000e+03    3.4392329600e-01    6.4091666667e-01
         3   -7.4757055105e+00    5.6125945242e+01   -1.4928071726e+01    7.4523662156e+00    2.7059475422e+00   -1.7634019268e+01    3.0000000000e+03    3.4334772000e-01    6.3859375000e-01
         4   -7.5130598828e+00    5.6699490730e+01   -1.5909330954e+01    8.3962710709e+00    2.6685237919e+00   -1.8577854746e+01    3.0000000000e+03    3.4517496600e-01    6.4021875000e-01
         5   -7.4720884777e+00    5.6066659560e+01   -1.4362206596e+01    6.8901181180e+00    2.6753728512e+00   -1.7037579447e+01    3.0000000000e+03    3.4417205000e-01    6.4048958333e-01
         6   -7.5088183968e+00    5.6638886637e+01   -1.5716505620e+01    8.2076872229e+00    2.6781920272e+00   -1.8394697647e+01    3.0000000000e+03    3.4563311600e-01    6.3951041667e-01
         7   -7.4724596112e+00    5.6089524398e+01   -1.4699517703e+01    7.2270580915e+00    2.6448302796e+00   -1.7344347982e+01    3.0000000000e+03    3.4446381800e-01    6.3952083333e-01
         8   -7.4903767070e+00    5.6363859382e+01   -1.4577697267e+01    7.0873205601e+00    2.6567883957e+00   -1.7234485663e+01    3.0000000000e+03    3.4749504700e-01    6.3840625000e-01
         9   -7.4852535639e+00    5.6283638827e+01   -1.5118278042e+01    7.6330244782e+00    2.7410657411e+00   -1.7859343783e+01    3.0000000000e+03    3.4843286400e-01    6.3663541667e-01
        10   -7.4931218563e+00    5.6393241084e+01   -1.4755366525e+01    7.2622446683e+00    2.7007789826e+00   -1.7456145507e+01    3.0000000000e+03    3.4071650000e-01    6.3984375000e-01
        11   -7.4708020586e+00    5.6049675169e+01   -1.4900266773e+01    7.4294647140e+00    2.6656687849e+00   -1.7565935558e+01    3.0000000000e+03    3.4076470900e-01    6.3863541667e-01
        12   -7.4737862074e+00    5.6112890981e+01   -1.5853172933e+01    8.3793867254e+00    2.6666252196e+00   -1.8519798152e+01    3.0000000000e+03    3.4615512900e-01    6.3645833333e-01
        13   -7.4946334648e+00    5.6422470224e+01   -1.5192867545e+01    7.6982340803e+00    2.6945598351e+00   -1.7887427380e+01    3.0000000000e+03    3.4828722000e-01    6.3617708333e-01
        14   -7.4859531349e+00    5.6294394655e+01   -1.4742398116e+01    7.2564449811e+00    2.6812319405e+00   -1.7423630056e+01    3.0000000000e+03    3.4231619100e-01    6.3748958333e-01
        15   -7.4649650113e+00    5.5956572301e+01   -1.4880626105e+01    7.4156610939e+00    2.6732489165e+00   -1.7553875022e+01    3.0000000000e+03    3.4443438500e-01    6.3970833333e-01
        16   -7.4985752765e+00    5.6481777193e+01   -1.4999499522e+01    7.5009242451e+00    2.7115444941e+00   -1.7711044016e+01    3.0000000000e+03    3.4649043600e-01    6.3521875000e-01
        17   -7.4974722066e+00    5.6459182240e+01   -1.5409085396e+01    7.9116131898e+00    2.6816808452e+00   -1.8090766242e+01    3.0000000000e+03    3.7971506700e-01    6.3792708333e-01
        18   -7.4733402888e+00    5.6084044137e+01   -1.4576981478e+01    7.1036411891e+00    2.6327139027e+00   -1.7209695381e+01    3.0000000000e+03    3.8031085900e-01    6.4017708333e-01
        19   -7.4561175067e+00    5.5822656969e+01   -1.4188535593e+01    6.7324180866e+00    2.6028151183e+00   -1.6791350712e+01    3.0000000000e+03    3.4695171000e-01    6.4245833333e-01
        20   -7.4829376812e+00    5.6232575728e+01   -1.4610729810e+01    7.1277921291e+00    2.6929383348e+00   -1.7303668145e+01    3.0000000000e+03    3.4332776400e-01    6.3927083333e-01
        21   -7.4817359074e+00    5.6227208346e+01   -1.5274881079e+01    7.7931451716e+00    2.6539335131e+00   -1.7928814592e+01    3.0000000000e+03    3.4418943600e-01    6.4072916667e-01
        22   -7.4744738890e+00    5.6103648168e+01   -1.5161516607e+01    7.6870427182e+00    2.6501460808e+00   -1.7811662688e+01    3.0000000000e+03    3.4046216700e-01    6.3865625000e-01
        23   -7.4958362495e+00    5.6436505851e+01   -1.5337847601e+01    7.8420113519e+00    2.6678042662e+00   -1.8005651868e+01    3.0000000000e+03    3.3900538800e-01    6.3744791667e-01
        24   -7.4718540803e+00    5.6043935624e+01   -1.4235359938e+01    6.7635058574e+00    2.6164261855e+00   -1.6851786123e+01    3.0000000000e+03    3.4417267000e-01    6.4282291667e-01
        25   -7.4595643676e+00    5.5874393114e+01   -1.5349266523e+01    7.8897021553e+00    2.7080300030e+00   -1.8057296526e+01    3.0000000000e+03    3.4117070000e-01    6.3509375000e-01
        26   -7.4624578947e+00    5.5936191326e+01   -1.5263546165e+01    7.8010882705e+00    2.7108071313e+00   -1.7974353297e+01    3.0000000000e+03    3.4612563100e-01    6.3471875000e-01
        27   -7.4735022411e+00    5.6099391392e+01   -1.5526492799e+01    8.0529905576e+00    2.7068517423e+00   -1.8233344541e+01    3.0000000000e+03    3.6549635400e-01    6.3757291667e-01
        28   -7.4863989966e+00    5.6298650877e+01   -1.5388996726e+01    7.9025977294e+00    2.7670067092e+00   -1.8156003435e+01    3.0000000000e+03    3.4279942300e-01    6.3688541667e-01
        29   -7.4911489263e+00    5.6365445190e+01   -1.5186585636e+01    7.6954367093e+00    2.6399505608e+00   -1.7826536196e+01    3.0000000000e+03    3.5206126700e-01    6.3814583333e-01
        30   -7.4948278602e+00    5.6407145972e+01   -1.4876252986e+01    7.3814251262e+00    2.6876422117e+00   -1.7563895198e+01    3.0000000000e+03    3.4979776800e-01    6.3775000000e-01
        31   -7.5021538828e+00    5.6547026064e+01   -1.5581801419e+01    8.0796475367e+00    2.7322833960e+00   -1.8314084815e+01    3.0000000000e+03    3.5209821000e-01    6.3816666667e-01
        32   -7.4765783594e+00    5.6123970913e+01   -1.4794731449e+01    7.3181530893e+00    2.6856081956e+00   -1.7480339644e+01    3.0000000000e+03    3.6074050900e-01    6.3887500000e-01
        33   -7.4736839836e+00    5.6088962375e+01   -1.4490670139e+01    7.0169861551e+00    2.6752797519e+00   -1.7165949891e+01    3.0000000000e+03    3.8038944500e-01    6.3810416667e-01
        34   -7.4648038067e+00    5.5956439785e+01   -1.4680030154e+01    7.2152263473e+00    2.6939849252e+00   -1.7374015079e+01    3.0000000000e+03    3.5769829300e-01    6.3928125000e-01
        35   -7.4723034059e+00    5.6076918208e+01   -1.4476433543e+01    7.0041301369e+00    2.6836170103e+00   -1.7160050553e+01    3.0000000000e+03    3.7156616400e-01    6.3802083333e-01
        36   -7.4725365496e+00    5.6076715113e+01   -1.5179579827e+01    7.7070432775e+00    2.6528669543e+00   -1.7832446781e+01    3.0000000000e+03    3.7706998000e-01    6.4021875000e-01
        37   -7.4696583467e+00    5.6039237312e+01   -1.4655199359e+01    7.1855410127e+00    2.6802635761e+00   -1.7335462936e+01    3.0000000000e+03    3.5920708500e-01    6.3831250000e-01
        38   -7.4784379941e+00    5.6176298090e+01   -1.5032282302e+01    7.5538443082e+00    2.6987900732e+00   -1.7731072375e+01    3.0000000000e+03    3.5394749000e-01    6.3707291667e-01
        39   -7.4848031705e+00    5.6259954810e+01   -1.5122754728e+01    7.6379515579e+00    2.6777530277e+00   -1.7800507756e+01    3.0000000000e+03    3.5977217000e-01    6.3982291667e-01
        40   -7.4982173563e+00    5.6489778597e+01   -1.5384354773e+01    7.8861374163e+00    2.7020397132e+00   -1.8086394486e+01    3.0000000000e+03    3.4340463500e-01    6.3363541667e-01
        41   -7.5064897118e+00    5.6609176634e+01   -1.5248847996e+01    7.7423582842e+00    2.7176034852e+00   -1.7966451481e+01    3.0000000000e+03    3.4233140600e-01    6.4065625000e-01
        42   -7.5076340410e+00    5.6634964460e+01   -1.4979210233e+01    7.4715761921e+00    2.6885119019e+00   -1.7667722135e+01    3.0000000000e+03    3.4153632700e-01    6.3438541667e-01
        43   -7.4692819757e+00    5.6032425482e+01   -1.4860840408e+01    7.3915584320e+00    2.6461523891e+00   -1.7506992797e+01    3.0000000000e+03    3.4293826900e-01    6.3975000000e-01
        44   -7.4726883623e+00    5.6070039434e+01   -1.4713346510e+01    7.2406581473e+00    2.6249573404e+00   -1.7338303850e+01    3.0000000000e+03    3.4111073500e-01    6.3745833333e-01
        45   -7.4969996583e+00    5.6457857111e+01   -1.5176646169e+01    7.6796465105e+00    2.7125112920e+00   -1.7889157461e+01    3.0000000000e+03    3.5304851400e-01    6.3938541667e-01
        46   -7.4760922806e+00    5.6132150525e+01   -1.5348714512e+01    7.8726222312e+00    2.6709970622e+00   -1.8019711574e+01    3.0000000000e+03    3.4821477800e-01    6.3605208333e-01
        47   -7.4772537974e+00    5.6149165771e+01   -1.4342200393e+01    6.8649465953e+00    2.6054391262e+00   -1.6947639519e+01    3.0000000000e+03    3.4746731600e-01    6.4072916667e-01
        48   -7.4948513888e+00    5.6437236236e+01   -1.4489151573e+01    6.9943001841e+00    2.6845376466e+00   -1.7173689219e+01    3.0000000000e+03    4.2482963600e-01    6.3854166667e-01
        49   -7.4883984679e+00    5.6324681833e+01   -1.5053086591e+01    7.5646881229e+00    2.6828282336e+00   -1.7735914824e+01    3.0000000000e+03    3.6717594500e-01    6.3963541667e-01
        50   -7.4756772553e+00    5.6124000205e+01   -1.4920818513e+01    7.4451412575e+00    2.6690475288e+00   -1.7589866042e+01    3.0000000000e+03    3.4111749200e-01    6.4084375000e-01
        51   -7.4668445799e+00    5.5985336966e+01   -1.4972719954e+01    7.5058753739e+00    2.7074636136e+00   -1.7680183567e+01    3.0000000000e+03    3.5325174600e-01    6.3970833333e-01
        52   -7.4783990492e+00    5.6195714728e+01   -1.5357688027e+01    7.8792889782e+00    2.7100859417e+00   -1.8067773969e+01    3.0000000000e+03    3.4403173200e-01    6.3595833333e-01
        53   -7.4709073875e+00    5.6044543516e+01   -1.4696480927e+01    7.2255735396e+00    2.6845466114e+00   -1.7381027539e+01    3.0000000000e+03    3.4401477600e-01    6.3706250000e-01
        54   -7.4761336326e+00    5.6137253468e+01   -1.5926635156e+01    8.4505015238e+00    2.6985214402e+00   -1.8625156597e+01    3.0000000000e+03    3.5954448100e-01    6.4015625000e-01
        55   -7.4770573132e+00    5.6152791028e+01   -1.5050242712e+01    7.5731853984e+00    2.6549557414e+00   -1.7705198453e+01    3.0000000000e+03    3.5346282700e-01    6.3800000000e-01
        56   -7.4736942074e+00    5.6095462879e+01   -1.5327813844e+01    7.8541196365e+00    2.7020298973e+00   -1.8029843741e+01    3.0000000000e+03    3.4188943100e-01    6.3809375000e-01
        57   -7.4819182179e+00    5.6226270522e+01   -1.4906853575e+01    7.4249353568e+00    2.7400297424e+00   -1.7646883317e+01    3.0000000000e+03    3.7641425900e-01    6.3958333333e-01
        58   -7.4734419556e+00    5.6070958254e+01   -1.4603731739e+01    7.1302897830e+00    2.6372187308e+00   -1.7240950469e+01    3.0000000000e+03    3.4181113700e-01    6.3941666667e-01
        59   -7.4665086398e+00    5.6001278305e+01   -1.4694395139e+01    7.2278864995e+00    2.7003339005e+00   -1.7394729040e+01    3.0000000000e+03    3.6704775800e-01    6.3613541667e-01
        60   -7.4845528711e+00    5.6270077663e+01   -1.4883823258e+01    7.3992703866e+00    2.6489694210e+00   -1.7532792679e+01    3.0000000000e+03    3.5617261900e-01    6.3772916667e-01
        61   -7.4759933820e+00    5.6140473553e+01   -1.5256955197e+01    7.7809618153e+00    2.6669027901e+00   -1.7923857987e+01    3.0000000000e+03    3.4559603900e-01    6.3759375000e-01
        62   -7.4685233268e+00    5.6017976454e+01   -1.4446671273e+01    6.9781479459e+00    2.6408343366e+00   -1.7087505609e+01    3.0000000000e+03    3.4727474600e-01    6.4015625000e-01
        63   -7.4565119847e+00    5.5835546403e+01   -1.4876918947e+01    7.4204069625e+00    2.6751468009e+00   -1.7552065748e+01    3.0000000000e+03    3.4544316300e-01    6.4042708333e-01
        64   -7.4844229007e+00    5.6270271647e+01   -1.5213650034e+01    7.7292271338e+00    2.7360056385e+00   -1.7949655673e+01    3.0000000000e+03    3.4291356100e-01    6.3786458333e-01
        65   -7.4772854942e+00    5.6167247151e+01   -1.4320399843e+01    6.8431143484e+00    2.6822679217e+00   -1.7002667764e+01    3.0000000000e+03    3.4420520900e-01    6.4088541667e-01
        66   -7.4959461981e+00    5.6440542076e+01   -1.4706363537e+01    7.2104173390e+00    2.7090766097e+00   -1.7415440147e+01    3.0000000000e+03    3.4798554900e-01    6.3763541667e-01
        67   -7.4679693991e+00    5.6015570719e+01   -1.4266339420e+01    6.7983700207e+00    2.6648087167e+00   -1.6931148136e+01    3.0000000000e+03    3.8162012600e-01    6.3827083333e-01
        68   -7.4654447000e+00    5.5960926139e+01   -1.4599172320e+01    7.1337276202e+00    2.6887601217e+00   -1.7287932442e+01    3.0000000000e+03    3.5379038100e-01    6.4101041667e-01
        69   -7.4687956452e+00    5.6028962533e+01   -1.4603812425e+01    7.1350167800e+00    2.6251006621e+00   -1.7228913087e+01    3.0000000000e+03    3.6271924900e-01    6.3902083333e-01
        70   -7.4803821170e+00    5.6194679406e+01   -1.4659133557e+01    7.1787514400e+00    2.6466877971e+00   -1.7305821354e+01    3.0000000000e+03    4.2816708500e-01    6.3806250000e-01
        71   -7.4724509724e+00    5.6083020093e+01   -1.5645232866e+01    8.1727818933e+00    2.7521986985e+00   -1.8397431564e+01    3.0000000000e+03    3.9557751300e-01    6.3380208333e-01
        72   -7.4642715178e+00    5.5943751776e+01   -1.4762667071e+01    7.2983955531e+00    2.6811404197e+00   -1.7443807491e+01    3.0000000000e+03    3.5223833400e-01    6.4061458333e-01
        73   -7.4827758583e+00    5.6232844052e+01   -1.4998262376e+01    7.5154865179e+00    2.6415558106e+00   -1.7639818187e+01    3.0000000000e+03    3.4506700500e-01    6.4122916667e-01
        74   -7.4860909819e+00    5.6287818485e+01   -1.5120969983e+01    7.6348790015e+00    2.6642875536e+00   -1.7785257537e+01    3.0000000000e+03    3.4631647100e-01    6.3815625000e-01
        75   -7.4951091708e+00    5.6407475876e+01   -1.5068412200e+01    7.5733030287e+00    2.6904562739e+00   -1.7758868473e+01    3.0000000000e+03    3.5614316500e-01    6.4053125000e-01
        76   -7.4908745550e+00    5.6375242405e+01   -1.5230029831e+01    7.7391552764e+00    2.7417224527e+00   -1.7971752284e+01    3.0000000000e+03    3.5364359000e-01    6.3736458333e-01
        77   -7.4886732311e+00    5.6320545258e+01   -1.5047933899e+01    7.5592606678e+00    2.7072798840e+00   -1.7755213783e+01    3.0000000000e+03    4.0499578500e-01    6.3814583333e-01
        78   -7.4767058088e+00    5.6137832316e+01   -1.4256609074e+01    6.7799032650e+00    2.6374969255e+00   -1.6894105999e+01    3.0000000000e+03    3.7230099900e-01    6.4042708333e-01
        79   -7.4748903177e+00    5.6109335441e+01   -1.4541314980e+01    7.0664246622e+00    2.6916992802e+00   -1.7233014260e+01    3.0000000000e+03    3.4891659900e-01    6.4008333333e-01
        80   -7.4704033059e+00    5.6054932248e+01   -1.4409440882e+01    6.9390375756e+00    2.6884477240e+00   -1.7097888606e+01    3.0000000000e+03    3.4761256600e-01    6.3965625000e-01
        81   -7.5096922843e+00    5.6652162771e+01   -1.4837270348e+01    7.3275780639e+00    2.7443450613e+00   -1.7581615409e+01    3.0000000000e+03    3.6965313400e-01    6.3707291667e-01
        82   -7.4620233074e+00    5.5918743056e+01   -1.5159099744e+01    7.6970764369e+00    2.7314309260e+00   -1.7890530670e+01    3.0000000000e+03    3.4834541700e-01    6.3737500000e-01
        83   -7.4790026619e+00    5.6186068199e+01   -1.4777424010e+01    7.2984213484e+00    2.6066529439e+00   -1.7384076954e+01    3.0000000000e+03    3.8985858900e-01    6.3842708333e-01
        84   -7.4813030081e+00    5.6215800685e+01   -1.4635604372e+01    7.1543013636e+00    2.6979046575e+00   -1.7333509029e+01    3.0000000000e+03    3.6576674600e-01    6.3882291667e-01
        85   -7.4707365144e+00    5.6058291413e+01   -1.4700178456e+01    7.2294419412e+00    2.5350706364e+00   -1.7235249092e+01    3.0000000000e+03    3.5254714300e-01    6.4096875000e-01
